nodenumber;    x-coordinate;    y-coordinate;    z-coordinate;skin-friction-coef
8111; 3.051604033E-01;-2.614184283E-02;-3.099999949E-02; 2.368125767E-01
8140; 3.066436350E-01;-2.609581873E-02;-3.100000136E-02; 2.097834498E-01
8168; 3.081270754E-01;-2.605118416E-02;-3.100000136E-02; 1.777489036E-01
8190; 3.096106052E-01;-2.600844018E-02;-3.099999949E-02; 1.417806149E-01
8219; 3.110943735E-01;-2.596808597E-02;-3.099999949E-02; 1.056206822E-01
8238; 3.125783205E-01;-2.593060769E-02;-3.099999949E-02; 6.778635085E-02
8260; 3.140624166E-01;-2.589606307E-02;-3.099999949E-02; 3.934961185E-02
8281; 3.155466616E-01;-2.586405911E-02;-3.099999949E-02; 2.776418254E-02
8296; 3.170310259E-01;-2.583418787E-02;-3.099999949E-02; 3.457255289E-02
8302; 3.173976243E-01;-2.582723647E-02;-3.099999949E-02; 3.690611199E-02
8318; 3.185154498E-01;-2.580603957E-02;-3.099999949E-02; 4.401007667E-02
8338; 3.199999928E-01;-2.577920258E-02;-3.099999949E-02; 5.284867436E-02
8343; 3.203275204E-01;-2.577341720E-02;-3.099999949E-02; 4.883188382E-02
8346; 3.206550777E-01;-2.576767094E-02;-3.099999949E-02; 4.142362252E-02
8351; 3.209826052E-01;-2.576196007E-02;-3.099999949E-02; 4.236626625E-02
8357; 3.213101625E-01;-2.575628087E-02;-3.099999949E-02; 4.607229680E-02
8363; 3.216376901E-01;-2.575062588E-02;-3.099999949E-02; 5.189244077E-02
8369; 3.219652474E-01;-2.574499324E-02;-3.099999949E-02; 5.828566477E-02
8373; 3.222928047E-01;-2.573937736E-02;-3.099999949E-02; 6.464041770E-02
8376; 3.226203620E-01;-2.573377453E-02;-3.099999949E-02; 6.463754177E-02
8382; 3.229479492E-01;-2.572818100E-02;-3.099999949E-02; 5.674044788E-02
8387; 3.232755065E-01;-2.572259121E-02;-3.099999949E-02; 4.560052976E-02
8390; 3.236030936E-01;-2.571699955E-02;-3.099999949E-02; 2.607900463E-02
8393; 3.239306808E-01;-2.571133897E-02;-3.099999949E-02; 1.133706328E-02
8445; 3.281306624E-01;-2.563731000E-02;-3.099999949E-02; 1.600564718E-01
8450; 3.284530938E-01;-2.563129552E-02;-3.099999949E-02; 2.327163815E-01
8453; 3.287755251E-01;-2.562522143E-02;-3.099999949E-02; 3.115640879E-01
8457; 3.290979564E-01;-2.561909333E-02;-3.099999949E-02; 3.368768096E-01
8464; 3.294203877E-01;-2.561291493E-02;-3.099999949E-02; 3.345732689E-01
8469; 3.297428191E-01;-2.560668811E-02;-3.099999949E-02; 3.006204069E-01
8476; 3.300652802E-01;-2.560041845E-02;-3.099999949E-02; 2.509873807E-01
8481; 3.303877115E-01;-2.559410781E-02;-3.099999949E-02; 2.105213702E-01
8485; 3.307101727E-01;-2.558775991E-02;-3.099999949E-02; 1.883023530E-01
8491; 3.310326040E-01;-2.558138035E-02;-3.099999949E-02; 1.806791872E-01
8494; 3.313550651E-01;-2.557496913E-02;-3.099999949E-02; 1.953004897E-01
8500; 3.316775262E-01;-2.556853369E-02;-3.099999949E-02; 2.057005167E-01
8502; 3.319999874E-01;-2.556207776E-02;-3.099999949E-02; 2.528995872E-01
8522; 3.334878981E-01;-2.553209476E-02;-3.099999949E-02; 4.258527160E-01
8540; 3.349758983E-01;-2.550207451E-02;-3.099999949E-02; 5.026701689E-01
8562; 3.364639878E-01;-2.547237091E-02;-3.099999949E-02; 4.211083055E-01
8585; 3.379521668E-01;-2.544334158E-02;-3.099999949E-02; 3.649564981E-01
8595; 3.239306808E-01;-2.542792074E-02;-3.099999949E-02; 2.298904210E-02
8604; 3.394404352E-01;-2.541534044E-02;-3.099999949E-02; 3.531614542E-01
8619; 3.409287930E-01;-2.538872696E-02;-3.099999949E-02; 3.229755163E-01
8639; 3.281306624E-01;-2.536446787E-02;-3.099999949E-02; 1.888329089E-01
8643; 3.424172699E-01;-2.536385693E-02;-3.100000136E-02; 6.491046548E-01
8660; 3.439058065E-01;-2.534102090E-02;-3.099999949E-02; 9.461619258E-01
8678; 3.453944623E-01;-2.532020025E-02;-3.099999949E-02; 7.740019560E-01
8694; 3.468831182E-01;-2.530127950E-02;-3.099999949E-02; 8.008446693E-01
8708; 3.483718932E-01;-2.528414503E-02;-3.100000136E-02; 1.049063444E+00
8720; 3.498607278E-01;-2.526868507E-02;-3.099999949E-02; 1.205566645E+00
