nodenumber;    x-coordinate;    y-coordinate;    z-coordinate;skin-friction-coef
528; 4.881349951E-02;-6.319196522E-02; 3.099999949E-02; 5.813281983E-02
540; 4.940979183E-02;-6.298734993E-02; 3.099999949E-02; 5.895476416E-02
570; 5.050156638E-02;-6.261175126E-02; 3.099999949E-02; 6.007749587E-02
598; 5.159581453E-02;-6.223557144E-02; 3.099999949E-02; 6.114448234E-02
628; 5.269248784E-02;-6.185961887E-02; 3.099999949E-02; 6.227068231E-02
657; 5.379150063E-02;-6.148439273E-02; 3.099999949E-02; 6.313765049E-02
686; 5.489277467E-02;-6.111039594E-02; 3.099999949E-02; 6.396009028E-02
716; 5.599621311E-02;-6.073812395E-02; 3.100000136E-02; 6.481319666E-02
748; 5.710174516E-02;-6.036807969E-02; 3.099999949E-02; 6.549969316E-02
780; 5.820925161E-02;-6.000034139E-02; 3.099999949E-02; 6.598068774E-02
811; 5.931835249E-02;-5.963414907E-02; 3.099999949E-02; 6.641477346E-02
843; 6.042867526E-02;-5.926861241E-02; 3.099999949E-02; 6.717128307E-02
875; 6.153986230E-02;-5.890284106E-02; 3.099999949E-02; 6.798560917E-02
908; 6.265156716E-02;-5.853591487E-02; 3.099999949E-02; 6.912100315E-02
940; 6.376340985E-02;-5.816693231E-02; 3.099999949E-02; 7.089670002E-02
943; 6.382120401E-02;-5.814761668E-02; 3.099999949E-02; 7.101000845E-02
978; 6.487523019E-02;-5.779537559E-02; 3.099999949E-02; 7.306633890E-02
1012; 6.598749757E-02;-5.742250755E-02; 3.099999949E-02; 7.530756295E-02
1054; 6.710083038E-02;-5.705012754E-02; 3.099999949E-02; 7.725365460E-02
1087; 6.821586192E-02;-5.668003485E-02; 3.100000136E-02; 7.909725606E-02
1124; 6.933318824E-02;-5.631404743E-02; 3.099999949E-02; 8.049534261E-02
1159; 7.045347244E-02;-5.595397949E-02; 3.099999949E-02; 8.129853010E-02
1197; 7.157713175E-02;-5.560120195E-02; 3.099999949E-02; 8.150503039E-02
1236; 7.270408422E-02;-5.525440350E-02; 3.099999949E-02; 8.128762245E-02
1269; 7.383420318E-02;-5.491134152E-02; 3.099999763E-02; 8.122461289E-02
1309; 7.496727258E-02;-5.456975847E-02; 3.099999949E-02; 8.153498173E-02
1347; 7.610312104E-02;-5.422738567E-02; 3.099999949E-02; 8.252888918E-02
1379; 7.710348070E-02;-5.392381176E-02; 3.099999949E-02; 8.428645134E-02
1385; 7.724153250E-02;-5.388191715E-02; 3.099999949E-02; 8.452863246E-02
1425; 7.838238031E-02;-5.353133008E-02; 3.099999949E-02; 8.714212477E-02
1468; 7.952601463E-02;-5.317667499E-02; 3.099999949E-02; 9.060493857E-02
1511; 8.067306131E-02;-5.282071978E-02; 3.099999949E-02; 9.407817572E-02
1558; 8.182425052E-02;-5.246626213E-02; 3.099999949E-02; 9.705652297E-02
1595; 8.298020065E-02;-5.211619660E-02; 3.099999949E-02; 9.938865155E-02
1638; 8.414132148E-02;-5.177351832E-02; 3.099999949E-02; 1.003656238E-01
1679; 8.530816436E-02;-5.144058168E-02; 3.099999949E-02; 1.002185941E-01
1719; 8.648042381E-02;-5.111565813E-02; 3.099999949E-02; 9.959664196E-02
1762; 8.765742183E-02;-5.079524592E-02; 3.099999949E-02; 9.921355546E-02
1805; 8.883846551E-02;-5.047579110E-02; 3.099999949E-02; 9.951528907E-02
1828; 8.946050704E-02;-5.030662939E-02; 3.099999949E-02; 1.004626676E-01
1843; 9.002289176E-02;-5.015368760E-02; 3.099999949E-02; 1.013178453E-01
1890; 9.121020138E-02;-4.982569814E-02; 3.100000136E-02; 1.049415767E-01
1935; 9.240058064E-02;-4.949322343E-02; 3.099999949E-02; 1.094172895E-01
1984; 9.359470755E-02;-4.916022345E-02; 3.099999949E-02; 1.135736778E-01
2029; 9.479349852E-02;-4.883070290E-02; 3.100000136E-02; 1.168277115E-01
2073; 9.599761665E-02;-4.850879312E-02; 3.099999949E-02; 1.186229736E-01
2119; 9.720776975E-02;-4.819786549E-02; 3.099999949E-02; 1.184617132E-01
2160; 9.842353314E-02;-4.789612442E-02; 3.099999949E-02; 1.172895730E-01
2207; 9.964413941E-02;-4.759958014E-02; 3.099999949E-02; 1.166966334E-01
2249; 1.008689776E-01;-4.730414599E-02; 3.099999949E-02; 1.173270270E-01
2266; 1.013648957E-01;-4.718364030E-02; 3.099999949E-02; 1.183739230E-01
2295; 1.020972580E-01;-4.700567946E-02; 3.099999949E-02; 1.199133471E-01
2342; 1.033282652E-01;-4.670099914E-02; 3.099999949E-02; 1.241007969E-01
2387; 1.045626104E-01;-4.639228061E-02; 3.099999949E-02; 1.293175519E-01
2435; 1.058009639E-01;-4.608376697E-02; 3.099999949E-02; 1.345302761E-01
2488; 1.070440561E-01;-4.577977955E-02; 3.099999949E-02; 1.379621327E-01
2534; 1.082926467E-01;-4.548468441E-02; 3.099999949E-02; 1.390825212E-01
2578; 1.095472425E-01;-4.520093650E-02; 3.099999949E-02; 1.384307444E-01
2621; 1.108072996E-01;-4.492569342E-02; 3.099999949E-02; 1.370723099E-01
2669; 1.120719686E-01;-4.465522990E-02; 3.099999949E-02; 1.365898103E-01
2702; 1.130097061E-01;-4.445600510E-02; 3.100000136E-02; 1.370230913E-01
2716; 1.133407876E-01;-4.438566417E-02; 3.099999949E-02; 1.371759176E-01
2760; 1.146130413E-01;-4.411308840E-02; 3.099999949E-02; 1.397271454E-01
2806; 1.158880219E-01;-4.383437708E-02; 3.099999949E-02; 1.450895518E-01
2858; 1.171660200E-01;-4.355137795E-02; 3.099999949E-02; 1.514958739E-01
2904; 1.184477359E-01;-4.326798022E-02; 3.099999763E-02; 1.577441990E-01
2956; 1.197338030E-01;-4.298818111E-02; 3.099999949E-02; 1.622916460E-01
3004; 1.210248023E-01;-4.271602258E-02; 3.099999949E-02; 1.642916501E-01
3054; 1.223212406E-01;-4.245501384E-02; 3.099999949E-02; 1.639623940E-01
3099; 1.236228421E-01;-4.220373929E-02; 3.099999949E-02; 1.622011811E-01
3134; 1.245705485E-01;-4.202574119E-02; 3.099999949E-02; 1.612682492E-01
3145; 1.249288991E-01;-4.195843264E-02; 3.099999949E-02; 1.609163135E-01
3193; 1.262388080E-01;-4.171524569E-02; 3.099999949E-02; 1.610891372E-01
3237; 1.275518686E-01;-4.147027805E-02; 3.099999949E-02; 1.635117233E-01
3289; 1.288675517E-01;-4.121988639E-02; 3.099999949E-02; 1.690214872E-01
3334; 1.301858574E-01;-4.096481204E-02; 3.099999949E-02; 1.762676239E-01
3386; 1.315072775E-01;-4.070888460E-02; 3.099999949E-02; 1.832908094E-01
3439; 1.328324676E-01;-4.045601189E-02; 3.099999949E-02; 1.883624345E-01
3488; 1.341619492E-01;-4.021019116E-02; 3.099999949E-02; 1.908224821E-01
3538; 1.354962587E-01;-3.997500241E-02; 3.099999949E-02; 1.907931566E-01
3560; 1.361732781E-01;-3.986096755E-02; 3.099999949E-02; 1.896398962E-01
3586; 1.368350834E-01;-3.974948451E-02; 3.099999949E-02; 1.885136217E-01
3633; 1.381778419E-01;-3.952999040E-02; 3.099999949E-02; 1.866955757E-01
3677; 1.395239979E-01;-3.931278363E-02; 3.099999949E-02; 1.868900657E-01
3721; 1.408729106E-01;-3.909410164E-02; 3.099999949E-02; 1.895984411E-01
3775; 1.422239393E-01;-3.887047991E-02; 3.099999949E-02; 1.954338253E-01
3827; 1.435773820E-01;-3.864263371E-02; 3.099999949E-02; 2.031597495E-01
3872; 1.449335515E-01;-3.841416538E-02; 3.099999949E-02; 2.109398544E-01
3923; 1.462928206E-01;-3.818878531E-02; 3.099999949E-02; 2.164757699E-01
3970; 1.476642042E-01;-3.796887398E-02; 3.099999949E-02; 2.185635418E-01
3980; 1.478817016E-01;-3.793569654E-02; 3.099999949E-02; 2.184623033E-01
4019; 1.490397006E-01;-3.775904328E-02; 3.099999949E-02; 2.179300636E-01
4065; 1.504190564E-01;-3.755784780E-02; 3.099999949E-02; 2.156528533E-01
4114; 1.518015862E-01;-3.736182302E-02; 3.099999949E-02; 2.141485214E-01
4159; 1.531869471E-01;-3.716740385E-02; 3.099999949E-02; 2.148878276E-01
4204; 1.545745581E-01;-3.697101399E-02; 3.099999949E-02; 2.185542583E-01
4253; 1.559639573E-01;-3.676985204E-02; 3.099999949E-02; 2.254121006E-01
4303; 1.573552787E-01;-3.656569123E-02; 3.099999949E-02; 2.336516082E-01
4356; 1.587490439E-01;-3.636196628E-02; 3.099999949E-02; 2.413682789E-01
4383; 1.595389843E-01;-3.624894097E-02; 3.099999949E-02; 2.442264855E-01
4404; 1.601456106E-01;-3.616213799E-02; 3.099999949E-02; 2.464262396E-01
4454; 1.615453064E-01;-3.596973419E-02; 3.099999949E-02; 2.474775910E-01
4498; 1.629482657E-01;-3.578669205E-02; 3.100000136E-02; 2.458485067E-01
4549; 1.643542796E-01;-3.561078757E-02; 3.100000136E-02; 2.433678508E-01
4588; 1.657628566E-01;-3.543911874E-02; 3.099999949E-02; 2.418622077E-01
4631; 1.671735495E-01;-3.526874632E-02; 3.099999949E-02; 2.424971312E-01
4679; 1.685861051E-01;-3.509668633E-02; 3.099999949E-02; 2.462441623E-01
4728; 1.700002253E-01;-3.492037952E-02; 3.099999949E-02; 2.533224523E-01
4774; 1.714159101E-01;-3.474087268E-02; 3.099999949E-02; 2.619626820E-01
4782; 1.715914011E-01;-3.471860662E-02; 3.099999949E-02; 2.630140185E-01
4824; 1.728333980E-01;-3.456103429E-02; 3.099999949E-02; 2.704658806E-01
4873; 1.742531210E-01;-3.438374773E-02; 3.099999949E-02; 2.768214643E-01
4917; 1.756753623E-01;-3.421194106E-02; 3.099999949E-02; 2.795970440E-01
4965; 1.771002114E-01;-3.404835984E-02; 3.099999949E-02; 2.784347236E-01
5019; 1.785275489E-01;-3.389273956E-02; 3.099999949E-02; 2.754378617E-01
5057; 1.799571961E-01;-3.374246880E-02; 3.099999949E-02; 2.730154395E-01
5098; 1.813887358E-01;-3.359489515E-02; 3.099999949E-02; 2.720578611E-01
5141; 1.828218102E-01;-3.344732150E-02; 3.099999949E-02; 2.740092576E-01
5183; 1.842045933E-01;-3.330246732E-02; 3.099999949E-02; 2.792869806E-01
5186; 1.842561662E-01;-3.329706937E-02; 3.099999949E-02; 2.794831097E-01
5235; 1.856916845E-01;-3.314318135E-02; 3.099999949E-02; 2.873713374E-01
5278; 1.871284842E-01;-3.298779950E-02; 3.099999949E-02; 2.960692942E-01
5325; 1.885667592E-01;-3.283337504E-02; 3.099999949E-02; 3.033947945E-01
5371; 1.900067627E-01;-3.268237785E-02; 3.100000136E-02; 3.077575564E-01
5417; 1.914487034E-01;-3.253728151E-02; 3.099999949E-02; 3.089286387E-01
5465; 1.928925514E-01;-3.239943832E-02; 3.099999949E-02; 3.070996404E-01
5503; 1.943381876E-01;-3.226759285E-02; 3.099999949E-02; 3.039677143E-01
5544; 1.957854182E-01;-3.214009106E-02; 3.099999949E-02; 3.012208939E-01
5583; 1.972341239E-01;-3.201527894E-02; 3.099999949E-02; 2.997021079E-01
5591; 1.975201219E-01;-3.199086338E-02; 3.099999949E-02; 2.997522056E-01
5624; 1.986840218E-01;-3.189150244E-02; 3.099999949E-02; 3.000008464E-01
5662; 2.001350373E-01;-3.176709637E-02; 3.099999949E-02; 3.024955094E-01
5709; 2.015870214E-01;-3.164038062E-02; 3.099999949E-02; 3.080413938E-01
5752; 2.030398399E-01;-3.151028603E-02; 3.099999949E-02; 3.158517480E-01
5800; 2.044934928E-01;-3.137794510E-02; 3.099999949E-02; 3.247088790E-01
5839; 2.059481442E-01;-3.124498203E-02; 3.099999949E-02; 3.334754407E-01
5887; 2.074039429E-01;-3.111302108E-02; 3.099999949E-02; 3.410062194E-01
5938; 2.088609934E-01;-3.098370507E-02; 3.099999949E-02; 3.463529944E-01
5978; 2.103193253E-01;-3.085868061E-02; 3.099999949E-02; 3.483247161E-01
6021; 2.117060125E-01;-3.074554913E-02; 3.099999949E-02; 3.473179638E-01
6023; 2.117791325E-01;-3.073958121E-02; 3.099999949E-02; 3.472650051E-01
6063; 2.132404000E-01;-3.062701784E-02; 3.099999949E-02; 3.441663086E-01
6098; 2.147029191E-01;-3.051973134E-02; 3.099999949E-02; 3.401703537E-01
6141; 2.161665857E-01;-3.041626140E-02; 3.099999949E-02; 3.363686502E-01
6179; 2.176312655E-01;-3.031513654E-02; 3.099999949E-02; 3.340605497E-01
6208; 2.190968543E-01;-3.021488339E-02; 3.099999949E-02; 3.336260319E-01
6248; 2.205632031E-01;-3.011402674E-02; 3.099999949E-02; 3.357667923E-01
6293; 2.220301926E-01;-3.001108579E-02; 3.099999949E-02; 3.407971561E-01
6330; 2.234977931E-01;-2.990534902E-02; 3.099999949E-02; 3.481729031E-01
6376; 2.249660343E-01;-2.979789674E-02; 3.099999949E-02; 3.562204838E-01
6420; 2.264349312E-01;-2.969005518E-02; 3.099999949E-02; 3.638328910E-01
6437; 2.271099687E-01;-2.964095399E-02; 3.099999949E-02; 3.669369221E-01
6462; 2.279046178E-01;-2.958315238E-02; 3.099999949E-02; 3.706199825E-01
6501; 2.293751687E-01;-2.947852388E-02; 3.099999949E-02; 3.747494817E-01
6540; 2.308466434E-01;-2.937750891E-02; 3.099999949E-02; 3.763060272E-01
6579; 2.323190272E-01;-2.928140201E-02; 3.099999949E-02; 3.749881387E-01
6619; 2.337923944E-01;-2.919040062E-02; 3.099999949E-02; 3.717462718E-01
6655; 2.352666259E-01;-2.910360694E-02; 3.099999763E-02; 3.680032492E-01
6686; 2.367416024E-01;-2.902006730E-02; 3.099999949E-02; 3.642673194E-01
6718; 2.382172644E-01;-2.893881872E-02; 3.099999949E-02; 3.613513112E-01
6755; 2.396935821E-01;-2.885890752E-02; 3.099999949E-02; 3.596522212E-01
6784; 2.411704659E-01;-2.877936885E-02; 3.099999949E-02; 3.595686555E-01
6822; 2.426477969E-01;-2.869924530E-02; 3.099999949E-02; 3.611202836E-01
6857; 2.441255748E-01;-2.861756459E-02; 3.099999949E-02; 3.648208380E-01
6859; 2.441522479E-01;-2.861604653E-02; 3.099999949E-02; 3.649331331E-01
6897; 2.456037253E-01;-2.853352018E-02; 3.099999949E-02; 3.710375726E-01
6934; 2.470822483E-01;-2.844751626E-02; 3.099999949E-02; 3.782746792E-01
6973; 2.485611737E-01;-2.836050466E-02; 3.099999949E-02; 3.854161501E-01
7014; 2.500405610E-01;-2.827343717E-02; 3.099999949E-02; 3.920149207E-01
7051; 2.515204549E-01;-2.818727680E-02; 3.099999949E-02; 3.970960379E-01
7088; 2.530008852E-01;-2.810298651E-02; 3.099999949E-02; 4.006430507E-01
7123; 2.544818819E-01;-2.802152745E-02; 3.099999949E-02; 4.016808271E-01
7160; 2.559635341E-01;-2.794386446E-02; 3.099999949E-02; 4.003889561E-01
7191; 2.574458122E-01;-2.787085809E-02; 3.099999949E-02; 3.966105580E-01
7225; 2.589286864E-01;-2.780230716E-02; 3.099999949E-02; 3.908391297E-01
7258; 2.604121268E-01;-2.773738466E-02; 3.099999949E-02; 3.854811490E-01
7287; 2.618960738E-01;-2.767525055E-02; 3.100000136E-02; 3.800819814E-01
7315; 2.633804977E-01;-2.761506662E-02; 3.099999949E-02; 3.750866354E-01
7320; 2.634666562E-01;-2.761163749E-02; 3.099999949E-02; 3.748927712E-01
7340; 2.648652792E-01;-2.755599096E-02; 3.099999949E-02; 3.717564642E-01
7369; 2.663505077E-01;-2.749718539E-02; 3.099999949E-02; 3.703785539E-01
7400; 2.678360939E-01;-2.743780240E-02; 3.099999949E-02; 3.704403043E-01
7431; 2.693219483E-01;-2.737700194E-02; 3.100000136E-02; 3.722483814E-01
7459; 2.708080709E-01;-2.731421590E-02; 3.099999763E-02; 3.760524988E-01
7496; 2.722944915E-01;-2.724994905E-02; 3.100000136E-02; 3.806421757E-01
7531; 2.737811506E-01;-2.718494646E-02; 3.099999949E-02; 3.849455118E-01
7560; 2.752681375E-01;-2.711996250E-02; 3.099999949E-02; 3.882806003E-01
7597; 2.767554820E-01;-2.705574967E-02; 3.099999949E-02; 3.907275200E-01
7633; 2.782431245E-01;-2.699305862E-02; 3.099999949E-02; 3.896194100E-01
7664; 2.797311246E-01;-2.693264000E-02; 3.099999949E-02; 3.883690834E-01
7690; 2.812194526E-01;-2.687525377E-02; 3.099999949E-02; 3.836263120E-01
7721; 2.827081680E-01;-2.682144754E-02; 3.099999763E-02; 3.765324950E-01
7750; 2.841972411E-01;-2.677093074E-02; 3.099999949E-02; 3.678089976E-01
7775; 2.856866121E-01;-2.672318555E-02; 3.099999949E-02; 3.592358232E-01
7792; 2.866896689E-01;-2.669256367E-02; 3.100000136E-02; 3.527770042E-01
7801; 2.871761918E-01;-2.667770721E-02; 3.099999949E-02; 3.496473432E-01
7825; 2.886660397E-01;-2.663397603E-02; 3.099999949E-02; 3.403613865E-01
7852; 2.901561260E-01;-2.659147792E-02; 3.100000136E-02; 3.301399946E-01
7876; 2.916464508E-01;-2.654969692E-02; 3.099999949E-02; 3.209201992E-01
7898; 2.931370139E-01;-2.650812082E-02; 3.099999949E-02; 3.112288117E-01
7924; 2.946277559E-01;-2.646623552E-02; 3.099999949E-02; 3.014349341E-01
7947; 2.961187363E-01;-2.642352134E-02; 3.099999949E-02; 2.920001745E-01
7968; 2.976098359E-01;-2.637946792E-02; 3.100000136E-02; 2.817415595E-01
7996; 2.991011143E-01;-2.633383311E-02; 3.099999949E-02; 2.717679143E-01
8029; 3.005926013E-01;-2.628703415E-02; 3.099999949E-02; 2.586301863E-01
8056; 3.020842969E-01;-2.623958141E-02; 3.099999949E-02; 2.443519384E-01
8086; 3.035761714E-01;-2.619197965E-02; 3.099999949E-02; 2.266111672E-01
8113; 3.050682545E-01;-2.614473738E-02; 3.099999949E-02; 2.049059570E-01
8141; 3.065605760E-01;-2.609836496E-02; 3.099999949E-02; 1.792650521E-01
8168; 3.080530763E-01;-2.605336905E-02; 3.099999949E-02; 1.509078294E-01
8190; 3.095457852E-01;-2.601026371E-02; 3.099999949E-02; 1.198035106E-01
8218; 3.110387325E-01;-2.596955188E-02; 3.099999949E-02; 8.807390183E-02
8239; 3.125318885E-01;-2.593173459E-02; 3.099999949E-02; 5.703119561E-02
8264; 3.140252233E-01;-2.589689381E-02; 3.099999949E-02; 3.399126232E-02
8280; 3.155186772E-01;-2.586463839E-02; 3.099999949E-02; 2.482674830E-02
8303; 3.170123398E-01;-2.583455294E-02; 3.099999949E-02; 2.925438061E-02
8315; 3.174507618E-01;-2.582623437E-02; 3.099999949E-02; 3.097302653E-02
8325; 3.185061216E-01;-2.580621280E-02; 3.099999949E-02; 3.510997072E-02
8337; 3.199999928E-01;-2.577920258E-02; 3.099999949E-02; 4.617459327E-02
8341; 3.203275204E-01;-2.577341720E-02; 3.099999949E-02; 4.372886941E-02
8351; 3.206550777E-01;-2.576767094E-02; 3.099999949E-02; 3.725136817E-02
8357; 3.209826052E-01;-2.576196007E-02; 3.099999949E-02; 3.940375149E-02
8362; 3.213101625E-01;-2.575628087E-02; 3.099999949E-02; 4.085601494E-02
8365; 3.216376901E-01;-2.575062588E-02; 3.099999949E-02; 4.211799800E-02
8370; 3.219652474E-01;-2.574499324E-02; 3.099999949E-02; 4.372648522E-02
8373; 3.222928047E-01;-2.573937736E-02; 3.099999949E-02; 4.509552568E-02
8377; 3.226203918E-01;-2.573377453E-02; 3.099999949E-02; 4.147715494E-02
8382; 3.229479492E-01;-2.572818100E-02; 3.099999949E-02; 3.457538038E-02
8386; 3.232755065E-01;-2.572259121E-02; 3.099999949E-02; 2.841227502E-02
8390; 3.236030936E-01;-2.571699955E-02; 3.099999949E-02; 1.855293661E-02
8393; 3.239306808E-01;-2.571120858E-02; 3.099999949E-02; 1.086989231E-02
8443; 3.281306624E-01;-2.563731000E-02; 3.100000136E-02; 6.437199190E-03
8451; 3.284530938E-01;-2.563129552E-02; 3.100000136E-02; 1.296426170E-02
8454; 3.287755251E-01;-2.562522143E-02; 3.099999949E-02; 2.310619503E-02
8462; 3.290979564E-01;-2.561909333E-02; 3.099999949E-02; 2.846402675E-02
8470; 3.294203877E-01;-2.561291493E-02; 3.099999763E-02; 2.796102129E-02
8475; 3.297428191E-01;-2.560668811E-02; 3.099999949E-02; 2.328538895E-02
8479; 3.300652802E-01;-2.560041659E-02; 3.099999949E-02; 1.781537756E-02
8482; 3.303877115E-01;-2.559410781E-02; 3.099999949E-02; 1.706998795E-02
8487; 3.307101727E-01;-2.558775991E-02; 3.099999949E-02; 2.245277911E-02
8496; 3.310326040E-01;-2.558138035E-02; 3.099999949E-02; 2.816106565E-02
8497; 3.313550651E-01;-2.557496913E-02; 3.099999949E-02; 3.694558889E-02
8504; 3.316775262E-01;-2.556853369E-02; 3.099999763E-02; 5.356159806E-02
8509; 3.319999874E-01;-2.556207590E-02; 3.099999949E-02; 4.716154188E-02
8527; 3.334878981E-01;-2.553209290E-02; 3.099999949E-02; 4.581260681E-02
8552; 3.349758983E-01;-2.550207451E-02; 3.099999763E-02; 1.040436625E-01
8576; 3.364639878E-01;-2.547237091E-02; 3.099999949E-02; 1.263156533E-01
8594; 3.379521668E-01;-2.544334158E-02; 3.099999949E-02; 1.103107631E-01
8603; 3.239306808E-01;-2.542781085E-02; 3.099999949E-02; 1.716965996E-02
8608; 3.394404352E-01;-2.541534044E-02; 3.099999949E-02; 2.004031390E-01
8634; 3.409287930E-01;-2.538872696E-02; 3.099999763E-02; 3.482563794E-01
8653; 3.281306624E-01;-2.536446787E-02; 3.100000136E-02; 1.097858883E-02
8655; 3.424172401E-01;-2.536385693E-02; 3.099999949E-02; 3.845037222E-01
8672; 3.439058065E-01;-2.534102090E-02; 3.099999949E-02; 3.042556047E-01
8689; 3.453944325E-01;-2.532020025E-02; 3.099999949E-02; 2.406843156E-01
8702; 3.468831182E-01;-2.530127950E-02; 3.099999949E-02; 3.151133657E-01
8714; 3.483718932E-01;-2.528414503E-02; 3.099999949E-02; 4.540612698E-01
8729; 3.498607278E-01;-2.526868507E-02; 3.099999949E-02; 5.572640896E-01
8740; 3.513496220E-01;-2.525478601E-02; 3.099999949E-02; 6.830094457E-01
8747; 3.528385460E-01;-2.524233423E-02; 3.099999949E-02; 7.167720795E-01
8756; 3.543275297E-01;-2.523121610E-02; 3.099999949E-02; 4.734282494E-01
8767; 3.558165431E-01;-2.522131801E-02; 3.099999949E-02; 2.263323367E-01
8773; 3.573056161E-01;-2.521252446E-02; 3.099999949E-02; 3.201742470E-01
8776; 3.587947488E-01;-2.520472556E-02; 3.099999949E-02; 4.871597886E-01
8783; 3.602839112E-01;-2.519780584E-02; 3.099999949E-02; 3.603310585E-01
8791; 3.617731035E-01;-2.519165166E-02; 3.099999949E-02; 2.050922960E-01
8796; 3.632623553E-01;-2.518614940E-02; 3.099999949E-02; 2.249133289E-01
8801; 3.647516370E-01;-2.518118545E-02; 3.099999949E-02; 2.751956582E-01
8807; 3.662409484E-01;-2.517664805E-02; 3.099999949E-02; 2.845507860E-01
8811; 3.677302897E-01;-2.517241985E-02; 3.099999949E-02; 2.821298838E-01
8819; 3.692196906E-01;-2.516838908E-02; 3.099999949E-02; 3.131230772E-01
8822; 3.707090914E-01;-2.516444400E-02; 3.099999949E-02; 3.826829791E-01
8828; 3.721985221E-01;-2.516046725E-02; 3.099999949E-02; 4.729829431E-01
8831; 3.736879528E-01;-2.515634894E-02; 3.099999949E-02; 5.608680844E-01
8835; 3.751774430E-01;-2.515197173E-02; 3.099999949E-02; 6.383141875E-01
8838; 3.766669333E-01;-2.514722385E-02; 3.099999949E-02; 6.975130439E-01
8840; 3.239306808E-01;-2.514441125E-02; 3.099999949E-02; 3.263604268E-02
8844; 3.781564236E-01;-2.514199167E-02; 3.099999949E-02; 7.335193753E-01
8846; 3.796459436E-01;-2.513616160E-02; 3.099999949E-02; 7.336415648E-01
8854; 3.811354637E-01;-2.512961812E-02; 3.099999949E-02; 6.923924088E-01
8862; 3.826250136E-01;-2.512224950E-02; 3.099999949E-02; 6.388260722E-01
8870; 3.841145337E-01;-2.511394210E-02; 3.099999949E-02; 6.285735965E-01
8876; 3.856040835E-01;-2.510457858E-02; 3.099999949E-02; 6.897873878E-01
8884; 3.870936334E-01;-2.509405091E-02; 3.099999949E-02; 7.957319617E-01
8885; 3.281306624E-01;-2.509162761E-02; 3.100000136E-02; 2.154724486E-02
