nodenumber;    x-coordinate;    y-coordinate;    z-coordinate;skin-friction-coef
2621; 1.108072996E-01;-4.492569342E-02; 3.099999949E-02; 1.577914506E-01
2669; 1.120719686E-01;-4.465522990E-02; 3.099999949E-02; 1.566796750E-01
2702; 1.130097061E-01;-4.445600510E-02; 3.100000136E-02; 1.571563631E-01
2716; 1.133407876E-01;-4.438566417E-02; 3.099999949E-02; 1.573241353E-01
2760; 1.146130413E-01;-4.411308840E-02; 3.099999949E-02; 1.600480378E-01
2806; 1.158880219E-01;-4.383437708E-02; 3.099999949E-02; 1.660474390E-01
2858; 1.171660200E-01;-4.355137795E-02; 3.099999949E-02; 1.734028012E-01
2904; 1.184477359E-01;-4.326798022E-02; 3.099999763E-02; 1.800572872E-01
2956; 1.197338030E-01;-4.298818111E-02; 3.099999949E-02; 1.845607013E-01
3004; 1.210248023E-01;-4.271602258E-02; 3.099999949E-02; 1.864320934E-01
3054; 1.223212406E-01;-4.245501384E-02; 3.099999949E-02; 1.855393797E-01
3099; 1.236228421E-01;-4.220373929E-02; 3.099999949E-02; 1.827479303E-01
3134; 1.245705485E-01;-4.202574119E-02; 3.099999949E-02; 1.814120859E-01
3145; 1.249288991E-01;-4.195843264E-02; 3.099999949E-02; 1.809097230E-01
3193; 1.262388080E-01;-4.171524569E-02; 3.099999949E-02; 1.808869988E-01
3237; 1.275518686E-01;-4.147027805E-02; 3.099999949E-02; 1.833674014E-01
3289; 1.288675517E-01;-4.121988639E-02; 3.099999949E-02; 1.894505322E-01
3334; 1.301858574E-01;-4.096481204E-02; 3.099999949E-02; 1.972277164E-01
3386; 1.315072775E-01;-4.070888460E-02; 3.099999949E-02; 2.049859762E-01
3439; 1.328324676E-01;-4.045601189E-02; 3.099999949E-02; 2.106001824E-01
3488; 1.341619492E-01;-4.021019116E-02; 3.099999949E-02; 2.125422955E-01
3538; 1.354962587E-01;-3.997500241E-02; 3.099999949E-02; 2.114393860E-01
3560; 1.361732781E-01;-3.986096755E-02; 3.099999949E-02; 2.100752592E-01
3586; 1.368350834E-01;-3.974948451E-02; 3.099999949E-02; 2.087371796E-01
3633; 1.381778419E-01;-3.952999040E-02; 3.099999949E-02; 2.064898610E-01
3677; 1.395239979E-01;-3.931278363E-02; 3.099999949E-02; 2.060575783E-01
3721; 1.408729106E-01;-3.909410164E-02; 3.099999949E-02; 2.090523690E-01
3775; 1.422239393E-01;-3.887047991E-02; 3.099999949E-02; 2.153425962E-01
3827; 1.435773820E-01;-3.864263371E-02; 3.099999949E-02; 2.234474123E-01
3872; 1.449335515E-01;-3.841416538E-02; 3.099999949E-02; 2.315858155E-01
3923; 1.462928206E-01;-3.818878531E-02; 3.099999949E-02; 2.371137142E-01
3970; 1.476642042E-01;-3.796887398E-02; 3.099999949E-02; 2.391713113E-01
3980; 1.478817016E-01;-3.793569654E-02; 3.099999949E-02; 2.390044481E-01
4019; 1.490397006E-01;-3.775904328E-02; 3.099999949E-02; 2.381152064E-01
4065; 1.504190564E-01;-3.755784780E-02; 3.099999949E-02; 2.351096421E-01
4114; 1.518015862E-01;-3.736182302E-02; 3.099999949E-02; 2.327919155E-01
4159; 1.531869471E-01;-3.716740385E-02; 3.099999949E-02; 2.329635918E-01
4204; 1.545745581E-01;-3.697101399E-02; 3.099999949E-02; 2.371664792E-01
4253; 1.559639573E-01;-3.676985204E-02; 3.099999949E-02; 2.447818369E-01
4303; 1.573552787E-01;-3.656569123E-02; 3.099999949E-02; 2.534931302E-01
4356; 1.587490439E-01;-3.636196628E-02; 3.099999949E-02; 2.611587942E-01
4383; 1.595389843E-01;-3.624894097E-02; 3.099999949E-02; 2.638521194E-01
4404; 1.601456106E-01;-3.616213799E-02; 3.099999949E-02; 2.659180462E-01
4454; 1.615453064E-01;-3.596973419E-02; 3.099999949E-02; 2.670678794E-01
4498; 1.629482657E-01;-3.578669205E-02; 3.100000136E-02; 2.649884224E-01
4549; 1.643542796E-01;-3.561078757E-02; 3.100000136E-02; 2.616099119E-01
4588; 1.657628566E-01;-3.543911874E-02; 3.099999949E-02; 2.595066428E-01
4631; 1.671735495E-01;-3.526874632E-02; 3.099999949E-02; 2.599987984E-01
4679; 1.685861051E-01;-3.509668633E-02; 3.099999949E-02; 2.640688121E-01
4728; 1.700002253E-01;-3.492037952E-02; 3.099999949E-02; 2.715623081E-01
4774; 1.714159101E-01;-3.474087268E-02; 3.099999949E-02; 2.806558311E-01
4782; 1.715914011E-01;-3.471860662E-02; 3.099999949E-02; 2.817677557E-01
4824; 1.728333980E-01;-3.456103429E-02; 3.099999949E-02; 2.896458507E-01
4873; 1.742531210E-01;-3.438374773E-02; 3.099999949E-02; 2.960768938E-01
4917; 1.756753623E-01;-3.421194106E-02; 3.099999949E-02; 2.985516489E-01
4965; 1.771002114E-01;-3.404835984E-02; 3.099999949E-02; 2.969502509E-01
5019; 1.785275489E-01;-3.389273956E-02; 3.099999949E-02; 2.934522927E-01
5057; 1.799571961E-01;-3.374246880E-02; 3.099999949E-02; 2.903330922E-01
5098; 1.813887358E-01;-3.359489515E-02; 3.099999949E-02; 2.888426185E-01
5141; 1.828218102E-01;-3.344732150E-02; 3.099999949E-02; 2.907167673E-01
5183; 1.842045933E-01;-3.330246732E-02; 3.099999949E-02; 2.963455915E-01
5186; 1.842561662E-01;-3.329706937E-02; 3.099999949E-02; 2.965566814E-01
5235; 1.856916845E-01;-3.314318135E-02; 3.099999949E-02; 3.051506877E-01
5278; 1.871284842E-01;-3.298779950E-02; 3.099999949E-02; 3.142086864E-01
5325; 1.885667592E-01;-3.283337504E-02; 3.099999949E-02; 3.218565583E-01
5371; 1.900067627E-01;-3.268237785E-02; 3.100000136E-02; 3.264214993E-01
5417; 1.914487034E-01;-3.253728151E-02; 3.099999949E-02; 3.273033798E-01
5465; 1.928925514E-01;-3.239943832E-02; 3.099999949E-02; 3.250880241E-01
5503; 1.943381876E-01;-3.226759285E-02; 3.099999949E-02; 3.216202557E-01
5544; 1.957854182E-01;-3.214009106E-02; 3.099999949E-02; 3.186406493E-01
5583; 1.972341239E-01;-3.201527894E-02; 3.099999949E-02; 3.168407977E-01
5591; 1.975201219E-01;-3.199086338E-02; 3.099999949E-02; 3.168917000E-01
5624; 1.986840218E-01;-3.189150244E-02; 3.099999949E-02; 3.170927763E-01
5662; 2.001350373E-01;-3.176709637E-02; 3.099999949E-02; 3.197522163E-01
5709; 2.015870214E-01;-3.164038062E-02; 3.099999949E-02; 3.253729939E-01
5752; 2.030398399E-01;-3.151028603E-02; 3.099999949E-02; 3.339536190E-01
5800; 2.044934928E-01;-3.137794510E-02; 3.099999949E-02; 3.434909582E-01
5839; 2.059481442E-01;-3.124498203E-02; 3.099999949E-02; 3.521000147E-01
5887; 2.074039429E-01;-3.111302108E-02; 3.099999949E-02; 3.595238328E-01
5938; 2.088609934E-01;-3.098370507E-02; 3.099999949E-02; 3.648367822E-01
5978; 2.103193253E-01;-3.085868061E-02; 3.099999949E-02; 3.669004738E-01
6021; 2.117060125E-01;-3.074554913E-02; 3.099999949E-02; 3.655366898E-01
6023; 2.117791325E-01;-3.073958121E-02; 3.099999949E-02; 3.654642105E-01
6063; 2.132404000E-01;-3.062701784E-02; 3.099999949E-02; 3.617768288E-01
6098; 2.147029191E-01;-3.051973134E-02; 3.099999949E-02; 3.573928475E-01
6141; 2.161665857E-01;-3.041626140E-02; 3.099999949E-02; 3.533755541E-01
6179; 2.176312655E-01;-3.031513654E-02; 3.099999949E-02; 3.510916829E-01
6208; 2.190968543E-01;-3.021488339E-02; 3.099999949E-02; 3.508424163E-01
6248; 2.205632031E-01;-3.011402674E-02; 3.099999949E-02; 3.532022834E-01
6293; 2.220301926E-01;-3.001108579E-02; 3.099999949E-02; 3.585891128E-01
6330; 2.234977931E-01;-2.990534902E-02; 3.099999949E-02; 3.663979471E-01
6376; 2.249660343E-01;-2.979789674E-02; 3.099999949E-02; 3.751387596E-01
6420; 2.264349312E-01;-2.969005518E-02; 3.099999949E-02; 3.831840754E-01
6437; 2.271099687E-01;-2.964095399E-02; 3.099999949E-02; 3.861325681E-01
6462; 2.279046178E-01;-2.958315238E-02; 3.099999949E-02; 3.895784020E-01
6501; 2.293751687E-01;-2.947852388E-02; 3.099999949E-02; 3.935907483E-01
6540; 2.308466434E-01;-2.937750891E-02; 3.099999949E-02; 3.949175775E-01
6579; 2.323190272E-01;-2.928140201E-02; 3.099999949E-02; 3.937708735E-01
6619; 2.337923944E-01;-2.919040062E-02; 3.099999949E-02; 3.899056911E-01
6655; 2.352666259E-01;-2.910360694E-02; 3.099999763E-02; 3.852393925E-01
6686; 2.367416024E-01;-2.902006730E-02; 3.099999949E-02; 3.816890717E-01
6718; 2.382172644E-01;-2.893881872E-02; 3.099999949E-02; 3.790845275E-01
6755; 2.396935821E-01;-2.885890752E-02; 3.099999949E-02; 3.774688840E-01
6784; 2.411704659E-01;-2.877936885E-02; 3.099999949E-02; 3.773761094E-01
6822; 2.426477969E-01;-2.869924530E-02; 3.099999949E-02; 3.791765571E-01
6857; 2.441255748E-01;-2.861756459E-02; 3.099999949E-02; 3.832594454E-01
6859; 2.441522479E-01;-2.861604653E-02; 3.099999949E-02; 3.833791018E-01
6897; 2.456037253E-01;-2.853352018E-02; 3.099999949E-02; 3.898961544E-01
6934; 2.470822483E-01;-2.844751626E-02; 3.099999949E-02; 3.978211284E-01
6973; 2.485611737E-01;-2.836050466E-02; 3.099999949E-02; 4.054125547E-01
7014; 2.500405610E-01;-2.827343717E-02; 3.099999949E-02; 4.122246504E-01
7051; 2.515204549E-01;-2.818727680E-02; 3.099999949E-02; 4.177685678E-01
7088; 2.530008852E-01;-2.810298651E-02; 3.099999949E-02; 4.212408662E-01
7123; 2.544818819E-01;-2.802152745E-02; 3.099999949E-02; 4.224092662E-01
7160; 2.559635341E-01;-2.794386446E-02; 3.099999949E-02; 4.211212993E-01
7191; 2.574458122E-01;-2.787085809E-02; 3.099999949E-02; 4.171029627E-01
7225; 2.589286864E-01;-2.780230716E-02; 3.099999949E-02; 4.113668501E-01
7258; 2.604121268E-01;-2.773738466E-02; 3.099999949E-02; 4.053461254E-01
7287; 2.618960738E-01;-2.767525055E-02; 3.100000136E-02; 3.997392654E-01
7315; 2.633804977E-01;-2.761506662E-02; 3.099999949E-02; 3.954691887E-01
7320; 2.634666562E-01;-2.761163749E-02; 3.099999949E-02; 3.952820897E-01
7340; 2.648652792E-01;-2.755599096E-02; 3.099999949E-02; 3.922581375E-01
7369; 2.663505077E-01;-2.749718539E-02; 3.099999949E-02; 3.906762600E-01
7400; 2.678360939E-01;-2.743780240E-02; 3.099999949E-02; 3.910996616E-01
7431; 2.693219483E-01;-2.737700194E-02; 3.100000136E-02; 3.936516643E-01
7459; 2.708080709E-01;-2.731421590E-02; 3.099999763E-02; 3.979154527E-01
7496; 2.722944915E-01;-2.724994905E-02; 3.100000136E-02; 4.029704332E-01
7531; 2.737811506E-01;-2.718494646E-02; 3.099999949E-02; 4.081202745E-01
7560; 2.752681375E-01;-2.711996250E-02; 3.099999949E-02; 4.119395018E-01
7597; 2.767554820E-01;-2.705574967E-02; 3.099999949E-02; 4.146588743E-01
7633; 2.782431245E-01;-2.699305862E-02; 3.099999949E-02; 4.143400192E-01
7664; 2.797311246E-01;-2.693264000E-02; 3.099999949E-02; 4.133022428E-01
7690; 2.812194526E-01;-2.687525377E-02; 3.099999949E-02; 4.089755118E-01
7721; 2.827081680E-01;-2.682144754E-02; 3.099999763E-02; 4.021568894E-01
7750; 2.841972411E-01;-2.677093074E-02; 3.099999949E-02; 3.939902484E-01
7775; 2.856866121E-01;-2.672318555E-02; 3.099999949E-02; 3.855122328E-01
7792; 2.866896689E-01;-2.669256367E-02; 3.100000136E-02; 3.792180419E-01
7801; 2.871761918E-01;-2.667770721E-02; 3.099999949E-02; 3.761605024E-01
7825; 2.886660397E-01;-2.663397603E-02; 3.099999949E-02; 3.675421476E-01
7852; 2.901561260E-01;-2.659147792E-02; 3.100000136E-02; 3.579611778E-01
7876; 2.916464508E-01;-2.654969692E-02; 3.099999949E-02; 3.492385745E-01
7898; 2.931370139E-01;-2.650812082E-02; 3.099999949E-02; 3.400680125E-01
7924; 2.946277559E-01;-2.646623552E-02; 3.099999949E-02; 3.325471878E-01
7947; 2.961187363E-01;-2.642352134E-02; 3.099999949E-02; 3.223237097E-01
7968; 2.976098359E-01;-2.637946792E-02; 3.100000136E-02; 3.139563203E-01
7996; 2.991011143E-01;-2.633383311E-02; 3.099999949E-02; 3.040074408E-01
8029; 3.005926013E-01;-2.628703415E-02; 3.099999949E-02; 2.917169631E-01
8056; 3.020842969E-01;-2.623958141E-02; 3.099999949E-02; 2.803222537E-01
8086; 3.035761714E-01;-2.619197965E-02; 3.099999949E-02; 2.615347207E-01
8113; 3.050682545E-01;-2.614473738E-02; 3.099999949E-02; 2.389145195E-01
8141; 3.065605760E-01;-2.609836496E-02; 3.099999949E-02; 2.119383514E-01
8168; 3.080530763E-01;-2.605336905E-02; 3.099999949E-02; 1.801699996E-01
8190; 3.095457852E-01;-2.601026371E-02; 3.099999949E-02; 1.442165077E-01
8218; 3.110387325E-01;-2.596955188E-02; 3.099999949E-02; 1.073364764E-01
8239; 3.125318885E-01;-2.593173459E-02; 3.099999949E-02; 6.954916567E-02
8264; 3.140252233E-01;-2.589689381E-02; 3.099999949E-02; 4.023375362E-02
8280; 3.155186772E-01;-2.586463839E-02; 3.099999949E-02; 2.711888589E-02
8303; 3.170123398E-01;-2.583455294E-02; 3.099999949E-02; 3.314528987E-02
8315; 3.174507618E-01;-2.582623437E-02; 3.099999949E-02; 3.579565883E-02
8325; 3.185061216E-01;-2.580621280E-02; 3.099999949E-02; 4.219813645E-02
8337; 3.199999928E-01;-2.577920258E-02; 3.099999949E-02; 5.073929578E-02
8341; 3.203275204E-01;-2.577341720E-02; 3.099999949E-02; 4.680787772E-02
8351; 3.206550777E-01;-2.576767094E-02; 3.099999949E-02; 3.960658982E-02
8357; 3.209826052E-01;-2.576196007E-02; 3.099999949E-02; 4.048817605E-02
8362; 3.213101625E-01;-2.575628087E-02; 3.099999949E-02; 4.425130039E-02
8365; 3.216376901E-01;-2.575062588E-02; 3.099999949E-02; 5.015277117E-02
8370; 3.219652474E-01;-2.574499324E-02; 3.099999949E-02; 5.662871525E-02
8373; 3.222928047E-01;-2.573937736E-02; 3.099999949E-02; 6.296331435E-02
8377; 3.226203918E-01;-2.573377453E-02; 3.099999949E-02; 6.288134307E-02
8382; 3.229479492E-01;-2.572818100E-02; 3.099999949E-02; 5.495133251E-02
8386; 3.232755065E-01;-2.572259121E-02; 3.099999949E-02; 4.376795515E-02
8390; 3.236030936E-01;-2.571699955E-02; 3.099999949E-02; 2.448857203E-02
8393; 3.239306808E-01;-2.571120858E-02; 3.099999949E-02; 1.007616334E-02
8443; 3.281306624E-01;-2.563731000E-02; 3.100000136E-02; 1.716514677E-01
8451; 3.284530938E-01;-2.563129552E-02; 3.100000136E-02; 2.522709370E-01
8454; 3.287755251E-01;-2.562522143E-02; 3.099999949E-02; 3.417938948E-01
8462; 3.290979564E-01;-2.561909333E-02; 3.099999949E-02; 3.667397499E-01
8470; 3.294203877E-01;-2.561291493E-02; 3.099999763E-02; 3.584352136E-01
8475; 3.297428191E-01;-2.560668811E-02; 3.099999949E-02; 3.115183413E-01
8479; 3.300652802E-01;-2.560041659E-02; 3.099999949E-02; 2.500467002E-01
8482; 3.303877115E-01;-2.559410781E-02; 3.099999949E-02; 2.090857178E-01
8487; 3.307101727E-01;-2.558775991E-02; 3.099999949E-02; 1.907699257E-01
8496; 3.310326040E-01;-2.558138035E-02; 3.099999949E-02; 1.885013878E-01
8497; 3.313550651E-01;-2.557496913E-02; 3.099999949E-02; 2.080379277E-01
8504; 3.316775262E-01;-2.556853369E-02; 3.099999763E-02; 2.386529148E-01
8509; 3.319999874E-01;-2.556207590E-02; 3.099999949E-02; 2.952433527E-01
8527; 3.334878981E-01;-2.553209290E-02; 3.099999949E-02; 4.146114588E-01
8552; 3.349758983E-01;-2.550207451E-02; 3.099999763E-02; 4.503021836E-01
8576; 3.364639878E-01;-2.547237091E-02; 3.099999949E-02; 3.531016111E-01
8594; 3.379521668E-01;-2.544334158E-02; 3.099999949E-02; 2.376109362E-01
8603; 3.239306808E-01;-2.542781085E-02; 3.099999949E-02; 2.121171914E-02
8608; 3.394404352E-01;-2.541534044E-02; 3.099999949E-02; 2.750209868E-01
8634; 3.409287930E-01;-2.538872696E-02; 3.099999763E-02; 3.378491998E-01
8653; 3.281306624E-01;-2.536446787E-02; 3.100000136E-02; 2.027336657E-01
8655; 3.424172401E-01;-2.536385693E-02; 3.099999949E-02; 6.991820335E-01
8672; 3.439058065E-01;-2.534102090E-02; 3.099999949E-02; 1.131620765E+00
8689; 3.453944325E-01;-2.532020025E-02; 3.099999949E-02; 9.040517807E-01
8702; 3.468831182E-01;-2.530127950E-02; 3.099999949E-02; 8.004877567E-01
8714; 3.483718932E-01;-2.528414503E-02; 3.099999949E-02; 1.097471356E+00
8729; 3.498607278E-01;-2.526868507E-02; 3.099999949E-02; 1.260328531E+00
8740; 3.513496220E-01;-2.525478601E-02; 3.099999949E-02; 1.243629217E+00
8747; 3.528385460E-01;-2.524233423E-02; 3.099999949E-02; 8.802192211E-01
8756; 3.543275297E-01;-2.523121610E-02; 3.099999949E-02; 4.248549044E-01
8767; 3.558165431E-01;-2.522131801E-02; 3.099999949E-02; 2.292897254E-01
8773; 3.573056161E-01;-2.521252446E-02; 3.099999949E-02; 2.068191469E-01
8776; 3.587947488E-01;-2.520472556E-02; 3.099999949E-02; 2.579849064E-01
8783; 3.602839112E-01;-2.519780584E-02; 3.099999949E-02; 3.598198593E-01
8791; 3.617731035E-01;-2.519165166E-02; 3.099999949E-02; 5.091125965E-01
8796; 3.632623553E-01;-2.518614940E-02; 3.099999949E-02; 6.658028960E-01
8801; 3.647516370E-01;-2.518118545E-02; 3.099999949E-02; 7.754083872E-01
8807; 3.662409484E-01;-2.517664805E-02; 3.099999949E-02; 8.223370314E-01
8811; 3.677302897E-01;-2.517241985E-02; 3.099999949E-02; 8.212919235E-01
8819; 3.692196906E-01;-2.516838908E-02; 3.099999949E-02; 7.935084701E-01
8822; 3.707090914E-01;-2.516444400E-02; 3.099999949E-02; 7.521382570E-01
8828; 3.721985221E-01;-2.516046725E-02; 3.099999949E-02; 7.025639415E-01
8831; 3.736879528E-01;-2.515634894E-02; 3.099999949E-02; 6.511944532E-01
8835; 3.751774430E-01;-2.515197173E-02; 3.099999949E-02; 6.051287055E-01
8838; 3.766669333E-01;-2.514722385E-02; 3.099999949E-02; 5.699030161E-01
8840; 3.239306808E-01;-2.514441125E-02; 3.099999949E-02; 5.138048902E-02
8844; 3.781564236E-01;-2.514199167E-02; 3.099999949E-02; 5.484282374E-01
8846; 3.796459436E-01;-2.513616160E-02; 3.099999949E-02; 5.345610380E-01
8854; 3.811354637E-01;-2.512961812E-02; 3.099999949E-02; 5.289496779E-01
8862; 3.826250136E-01;-2.512224950E-02; 3.099999949E-02; 5.455315113E-01
8870; 3.841145337E-01;-2.511394210E-02; 3.099999949E-02; 5.796418190E-01
8876; 3.856040835E-01;-2.510457858E-02; 3.099999949E-02; 6.004277468E-01
8884; 3.870936334E-01;-2.509405091E-02; 3.099999949E-02; 5.913644433E-01
8885; 3.281306624E-01;-2.509162761E-02; 3.100000136E-02; 2.671233118E-01
