nodenumber;    x-coordinate;    y-coordinate;    z-coordinate;skin-friction-coef
472; 4.624471441E-02;-6.406629831E-02;-3.099999949E-02; 5.510894209E-02
495; 4.733395576E-02;-6.369780004E-02;-3.099999949E-02; 5.635923147E-02
524; 4.842485115E-02;-6.332540512E-02;-3.099999949E-02; 5.773422867E-02
550; 4.951797053E-02;-6.295015663E-02;-3.099999949E-02; 5.913992226E-02
579; 5.061345175E-02;-6.257325411E-02;-3.099999949E-02; 6.041224301E-02
607; 5.171145126E-02;-6.219587103E-02;-3.099999949E-02; 6.154749542E-02
634; 5.281191319E-02;-6.181875989E-02;-3.099999949E-02; 6.261882931E-02
662; 5.391476303E-02;-6.144242361E-02;-3.099999949E-02; 6.359021366E-02
690; 5.501992255E-02;-6.106736138E-02;-3.099999949E-02; 6.439979374E-02
722; 5.612729862E-02;-6.069408357E-02;-3.099999949E-02; 6.507991254E-02
755; 5.723680928E-02;-6.032308564E-02;-3.099999949E-02; 6.560306996E-02
783; 5.834829435E-02;-5.995433778E-02;-3.099999949E-02; 6.607846171E-02
816; 5.946139619E-02;-5.958701670E-02;-3.099999949E-02; 6.664745510E-02
846; 6.049306691E-02;-5.924743786E-02;-3.099999949E-02; 6.730116904E-02
850; 6.057573482E-02;-5.922022834E-02;-3.099999949E-02; 6.735359132E-02
882; 6.169094518E-02;-5.885305256E-02;-3.099999949E-02; 6.824012846E-02
915; 6.280668825E-02;-5.848458037E-02;-3.099999949E-02; 6.949073076E-02
950; 6.392256916E-02;-5.811389163E-02;-3.099999949E-02; 7.125656307E-02
987; 6.503850222E-02;-5.774066225E-02;-3.099999949E-02; 7.333107293E-02
1021; 6.615503132E-02;-5.736637115E-02;-3.099999949E-02; 7.557019591E-02
1060; 6.727278978E-02;-5.699281394E-02;-3.099999949E-02; 7.771549374E-02
1096; 6.839238852E-02;-5.662183464E-02;-3.099999949E-02; 7.953444868E-02
1130; 6.951446831E-02;-5.625526607E-02;-3.099999949E-02; 8.083900809E-02
1169; 7.063966990E-02;-5.589494482E-02;-3.100000136E-02; 8.151103556E-02
1204; 7.176833600E-02;-5.554192886E-02;-3.099999949E-02; 8.159687370E-02
1244; 7.290035486E-02;-5.519454926E-02;-3.099999763E-02; 8.136685193E-02
1255; 7.325553894E-02;-5.508691445E-02;-3.099999949E-02; 8.138671517E-02
1280; 7.403558493E-02;-5.485052243E-02;-3.099999949E-02; 8.142787218E-02
1318; 7.517382503E-02;-5.450756475E-02;-3.099999949E-02; 8.186316490E-02
1356; 7.631488889E-02;-5.416336283E-02;-3.099999949E-02; 8.296763897E-02
1394; 7.745854557E-02;-5.381559581E-02;-3.099999949E-02; 8.504111320E-02
1437; 7.860474288E-02;-5.346253142E-02;-3.099999949E-02; 8.800648153E-02
1478; 7.975393534E-02;-5.310587212E-02;-3.099999949E-02; 9.151237458E-02
1526; 8.090674132E-02;-5.274844542E-02;-3.099999949E-02; 9.492488205E-02
1567; 8.206392080E-02;-5.239309743E-02;-3.099999949E-02; 9.784206748E-02
1606; 8.322606236E-02;-5.204278231E-02;-3.099999949E-02; 9.977693111E-02
1650; 8.439361304E-02;-5.170053989E-02;-3.099999949E-02; 1.005475894E-01
1675; 8.513924479E-02;-5.148932338E-02;-3.099999949E-02; 1.003199965E-01
1690; 8.556701988E-02;-5.136814341E-02;-3.099999949E-02; 1.001841500E-01
1732; 8.674578369E-02;-5.104304478E-02;-3.099999949E-02; 9.941443056E-02
1774; 8.792925626E-02;-5.072167143E-02;-3.099999949E-02; 9.920918941E-02
1816; 8.911673725E-02;-5.040041730E-02;-3.099999949E-02; 1.000277847E-01
1858; 9.030752629E-02;-5.007558689E-02;-3.099999949E-02; 1.023025513E-01
1903; 9.150123596E-02;-4.974458739E-02;-3.099999949E-02; 1.060631573E-01
1950; 9.269829094E-02;-4.940998554E-02;-3.099999763E-02; 1.105749533E-01
1997; 9.389940649E-02;-4.907584563E-02;-3.099999949E-02; 1.148321554E-01
2042; 9.510546923E-02;-4.874625430E-02;-3.099999949E-02; 1.176934689E-01
2088; 9.631720185E-02;-4.842541739E-02;-3.099999949E-02; 1.187286526E-01
2102; 9.664337337E-02;-4.834248498E-02;-3.099999949E-02; 1.186081022E-01
2131; 9.753508121E-02;-4.811575636E-02;-3.099999949E-02; 1.182748601E-01
2178; 9.875851870E-02;-4.781427979E-02;-3.099999949E-02; 1.171436012E-01
2221; 9.998669475E-02;-4.751692340E-02;-3.099999949E-02; 1.167110577E-01
2266; 1.012190357E-01;-4.721949622E-02;-3.099999949E-02; 1.178149432E-01
2310; 1.024547145E-01;-4.691779613E-02;-3.099999949E-02; 1.208946481E-01
2358; 1.036931947E-01;-4.660986736E-02;-3.099999949E-02; 1.257332861E-01
2407; 1.049353480E-01;-4.629909247E-02;-3.100000136E-02; 1.312388331E-01
2454; 1.061818674E-01;-4.598980770E-02;-3.099999949E-02; 1.359083354E-01
2500; 1.074334979E-01;-4.568642750E-02;-3.099999949E-02; 1.387014240E-01
2520; 1.079482734E-01;-4.556642845E-02;-3.099999949E-02; 1.389475018E-01
2546; 1.086909473E-01;-4.539331049E-02;-3.099999949E-02; 1.392983794E-01
2593; 1.099544615E-01;-4.511110857E-02;-3.099999949E-02; 1.381639093E-01
2639; 1.112233326E-01;-4.483627900E-02;-3.099999949E-02; 1.367631704E-01
2688; 1.124967262E-01;-4.456498846E-02;-3.099999949E-02; 1.364109814E-01
2732; 1.137741283E-01;-4.429328069E-02;-3.099999949E-02; 1.378527284E-01
2777; 1.150548607E-01;-4.401716962E-02;-3.100000136E-02; 1.416312456E-01
2825; 1.163383946E-01;-4.373485222E-02;-3.099999949E-02; 1.474276632E-01
2878; 1.176252961E-01;-4.344956577E-02;-3.099999949E-02; 1.539066732E-01
2932; 1.189162284E-01;-4.316531122E-02;-3.099999949E-02; 1.595943272E-01
2942; 1.192225069E-01;-4.309932515E-02;-3.099999949E-02; 1.604785323E-01
2978; 1.202118546E-01;-4.288616404E-02;-3.099999949E-02; 1.633437276E-01
3026; 1.215127930E-01;-4.261627048E-02;-3.099999949E-02; 1.644755453E-01
3075; 1.228192821E-01;-4.235780612E-02;-3.099999949E-02; 1.633943915E-01
3120; 1.241308451E-01;-4.210773110E-02;-3.099999949E-02; 1.614315212E-01
3164; 1.254467368E-01;-4.186218232E-02;-3.099999949E-02; 1.605743617E-01
3208; 1.267663389E-01;-4.161720350E-02;-3.100000136E-02; 1.617940962E-01
3260; 1.280889064E-01;-4.136879742E-02;-3.099999949E-02; 1.656797230E-01
3309; 1.294141263E-01;-4.111441970E-02;-3.099999949E-02; 1.719662249E-01
3351; 1.305835694E-01;-4.088762403E-02;-3.099999949E-02; 1.783595681E-01
3362; 1.307422817E-01;-4.085684195E-02;-3.099999949E-02; 1.792280078E-01
3411; 1.320738792E-01;-4.060006514E-02;-3.099999949E-02; 1.858033687E-01
3459; 1.334096491E-01;-4.034808278E-02;-3.099999949E-02; 1.899305880E-01
3511; 1.347500533E-01;-4.010501131E-02;-3.099999949E-02; 1.910095811E-01
3560; 1.360954344E-01;-3.987300396E-02;-3.099999949E-02; 1.897054166E-01
3603; 1.374451667E-01;-3.964915499E-02;-3.099999949E-02; 1.875430346E-01
3652; 1.387986988E-01;-3.942969441E-02;-3.099999949E-02; 1.864676476E-01
3693; 1.401554793E-01;-3.921077400E-02;-3.099999949E-02; 1.877922714E-01
3743; 1.415148228E-01;-3.898854181E-02;-3.099999949E-02; 1.922566295E-01
3766; 1.421478838E-01;-3.888270259E-02;-3.099999949E-02; 1.955575943E-01
3796; 1.428763121E-01;-3.876091540E-02;-3.099999949E-02; 1.993648261E-01
3845; 1.442404836E-01;-3.853071108E-02;-3.099999949E-02; 2.072601169E-01
3894; 1.456077844E-01;-3.830168396E-02;-3.099999949E-02; 2.140811831E-01
3946; 1.469785124E-01;-3.807765245E-02;-3.099999949E-02; 2.181164920E-01
3994; 1.483500302E-01;-3.786287829E-02;-3.100000136E-02; 2.187720090E-01
4042; 1.497255862E-01;-3.765806556E-02;-3.099999949E-02; 2.170899510E-01
4086; 1.511045992E-01;-3.746016696E-02;-3.099999763E-02; 2.148953527E-01
4131; 1.524864584E-01;-3.726568446E-02;-3.099999949E-02; 2.141640037E-01
4178; 1.538707912E-01;-3.707104921E-02;-3.099999949E-02; 2.163262963E-01
4188; 1.542782038E-01;-3.701277450E-02;-3.099999949E-02; 2.179473937E-01
4225; 1.552570909E-01;-3.687275201E-02;-3.099999949E-02; 2.218315452E-01
4275; 1.566450596E-01;-3.667003289E-02;-3.099999949E-02; 2.296106219E-01
4327; 1.580350846E-01;-3.646600991E-02;-3.099999949E-02; 2.378360629E-01
4374; 1.594276875E-01;-3.626410663E-02;-3.099999949E-02; 2.442759573E-01
4423; 1.608231962E-01;-3.606779873E-02;-3.100000136E-02; 2.473389804E-01
4470; 1.622218490E-01;-3.588033840E-02;-3.099999949E-02; 2.470661700E-01
4518; 1.636235416E-01;-3.570144996E-02;-3.099999763E-02; 2.446278036E-01
4557; 1.650280356E-01;-3.552829102E-02;-3.099999949E-02; 2.422108650E-01
4602; 1.664347947E-01;-3.535795584E-02;-3.099999949E-02; 2.415322363E-01
4620; 1.669579148E-01;-3.529466316E-02;-3.099999949E-02; 2.423088849E-01
4651; 1.678434610E-01;-3.518751264E-02;-3.099999949E-02; 2.436614484E-01
4698; 1.692537367E-01;-3.501400352E-02;-3.099999949E-02; 2.492525429E-01
4742; 1.706654280E-01;-3.483623266E-02;-3.099999949E-02; 2.574204803E-01
4793; 1.720787287E-01;-3.465661407E-02;-3.099999949E-02; 2.661804855E-01
4840; 1.734938920E-01;-3.447802737E-02;-3.099999949E-02; 2.737566829E-01
4892; 1.749113798E-01;-3.430333361E-02;-3.099999949E-02; 2.785252333E-01
4932; 1.763313711E-01;-3.413545340E-02;-3.099999949E-02; 2.795298398E-01
4982; 1.777538657E-01;-3.397622332E-02;-3.099999949E-02; 2.775735259E-01
5028; 1.791786551E-01;-3.382377326E-02;-3.099999949E-02; 2.743985951E-01
5053; 1.801671088E-01;-3.372101486E-02;-3.099999949E-02; 2.728567123E-01
5069; 1.806054711E-01;-3.367544711E-02;-3.099999949E-02; 2.721641660E-01
5109; 1.820339561E-01;-3.352859616E-02;-3.099999949E-02; 2.723605037E-01
5158; 1.834637672E-01;-3.338054940E-02;-3.099999949E-02; 2.757579684E-01
5202; 1.848946512E-01;-3.322894871E-02;-3.099999949E-02; 2.826282084E-01
5243; 1.863266826E-01;-3.307453170E-02;-3.099999949E-02; 2.911568582E-01
5287; 1.877600104E-01;-3.291971236E-02;-3.099999949E-02; 2.995429039E-01
5339; 1.891947985E-01;-3.276693076E-02;-3.100000136E-02; 3.057849705E-01
5387; 1.906313002E-01;-3.261863813E-02;-3.099999949E-02; 3.087155223E-01
5430; 1.920697391E-01;-3.247713298E-02;-3.099999949E-02; 3.085333109E-01
5470; 1.935099512E-01;-3.234247491E-02;-3.099999949E-02; 3.060340881E-01
5489; 1.940559745E-01;-3.229347244E-02;-3.099999949E-02; 3.049157858E-01
5513; 1.949517280E-01;-3.221308812E-02;-3.099999949E-02; 3.030680120E-01
5553; 1.963949949E-01;-3.208732605E-02;-3.099999949E-02; 3.006534278E-01
5591; 1.978395134E-01;-3.196355328E-02;-3.099999949E-02; 2.998210192E-01
5634; 1.992851496E-01;-3.184012696E-02;-3.099999949E-02; 3.009940386E-01
5676; 2.007317245E-01;-3.171538934E-02;-3.099999949E-02; 3.047203422E-01
5715; 2.021791190E-01;-3.158772364E-02;-3.099999949E-02; 3.112294078E-01
5762; 2.036272585E-01;-3.145697713E-02;-3.100000136E-02; 3.196446598E-01
5804; 2.050762028E-01;-3.132465482E-02;-3.099999949E-02; 3.285476565E-01
5852; 2.065261304E-01;-3.119236603E-02;-3.099999949E-02; 3.368152082E-01
5897; 2.079771608E-01;-3.106172755E-02;-3.099999949E-02; 3.432957828E-01
5916; 2.087982446E-01;-3.098971397E-02;-3.099999949E-02; 3.454710841E-01
5945; 2.094293982E-01;-3.093435988E-02;-3.099999949E-02; 3.471394181E-01
5986; 2.108828574E-01;-3.081189841E-02;-3.099999949E-02; 3.480822146E-01
6028; 2.123377621E-01;-3.069582209E-02;-3.099999949E-02; 3.461072147E-01
6066; 2.137939632E-01;-3.058585711E-02;-3.099999949E-02; 3.422499895E-01
6104; 2.152512819E-01;-3.048058972E-02;-3.099999949E-02; 3.381456137E-01
6142; 2.167096138E-01;-3.037856705E-02;-3.099999949E-02; 3.350294232E-01
6176; 2.181688696E-01;-3.027833439E-02;-3.099999949E-02; 3.333904147E-01
6215; 2.196288556E-01;-3.017843328E-02;-3.099999949E-02; 3.339315951E-01
6253; 2.210894972E-01;-3.007740714E-02;-3.099999949E-02; 3.371906281E-01
6295; 2.225507051E-01;-2.997386083E-02;-3.099999949E-02; 3.432621062E-01
6335; 2.240124196E-01;-2.986780740E-02;-3.099999949E-02; 3.511011004E-01
6354; 2.247382104E-01;-2.981455810E-02;-3.099999949E-02; 3.551216125E-01
6379; 2.254747152E-01;-2.976052277E-02;-3.099999949E-02; 3.592036068E-01
6420; 2.269376367E-01;-2.965331078E-02;-3.099999949E-02; 3.666206598E-01
6465; 2.284012884E-01;-2.954748645E-02;-3.099999949E-02; 3.722673655E-01
6503; 2.298657745E-01;-2.944436856E-02;-3.099999949E-02; 3.754901290E-01
6543; 2.313310951E-01;-2.934528328E-02;-3.099999949E-02; 3.759873211E-01
6576; 2.327972949E-01;-2.925133891E-02;-3.099999949E-02; 3.738815486E-01
6620; 2.342643738E-01;-2.916220017E-02;-3.099999949E-02; 3.701537848E-01
6648; 2.357321829E-01;-2.907693014E-02;-3.099999949E-02; 3.661046028E-01
6687; 2.372006327E-01;-2.899458632E-02;-3.099999949E-02; 3.626816869E-01
6716; 2.386697233E-01;-2.891422808E-02;-3.100000136E-02; 3.601509035E-01
6753; 2.401393205E-01;-2.883490175E-02;-3.099999763E-02; 3.588716090E-01
6783; 2.416094095E-01;-2.875566296E-02;-3.099999949E-02; 3.592460155E-01
6799; 2.423153222E-01;-2.871721052E-02;-3.099999949E-02; 3.603546619E-01
6822; 2.430799007E-01;-2.867556177E-02;-3.099999949E-02; 3.615436852E-01
6858; 2.445507348E-01;-2.859364264E-02;-3.099999949E-02; 3.661924601E-01
6897; 2.460218668E-01;-2.850935422E-02;-3.099999949E-02; 3.728142381E-01
6932; 2.474933267E-01;-2.842338756E-02;-3.099999949E-02; 3.800561726E-01
6970; 2.489651144E-01;-2.833669074E-02;-3.099999949E-02; 3.870027661E-01
7015; 2.504373491E-01;-2.825020440E-02;-3.099999949E-02; 3.932634294E-01
7052; 2.519100010E-01;-2.816487476E-02;-3.099999949E-02; 3.979147673E-01
7092; 2.533831596E-01;-2.808164805E-02;-3.099999949E-02; 4.006466568E-01
7123; 2.548568249E-01;-2.800147422E-02;-3.099999949E-02; 4.011415541E-01
7164; 2.563310862E-01;-2.792530321E-02;-3.099999949E-02; 3.990718722E-01
7192; 2.578059137E-01;-2.785382979E-02;-3.100000136E-02; 3.947601616E-01
7225; 2.592812777E-01;-2.778657712E-02;-3.099999949E-02; 3.891255260E-01
7258; 2.607570887E-01;-2.772271819E-02;-3.099999949E-02; 3.833385110E-01
7288; 2.621648908E-01;-2.766427398E-02;-3.099999949E-02; 3.783873320E-01
7290; 2.622333765E-01;-2.766142972E-02;-3.099999949E-02; 3.781470954E-01
7314; 2.637100518E-01;-2.760188468E-02;-3.099999949E-02; 3.739119470E-01
7343; 2.651870847E-01;-2.754325606E-02;-3.099999949E-02; 3.707838953E-01
7371; 2.666644454E-01;-2.748471126E-02;-3.099999949E-02; 3.693622649E-01
7399; 2.681420445E-01;-2.742542513E-02;-3.099999949E-02; 3.697627187E-01
7435; 2.696199417E-01;-2.736456320E-02;-3.099999949E-02; 3.721441329E-01
7467; 2.710980177E-01;-2.730177157E-02;-3.099999949E-02; 3.762143850E-01
7496; 2.725763023E-01;-2.723765746E-02;-3.099999949E-02; 3.806880713E-01
7535; 2.740548849E-01;-2.717296220E-02;-3.099999949E-02; 3.849329650E-01
7564; 2.755336761E-01;-2.710842155E-02;-3.099999949E-02; 3.878943026E-01
7602; 2.770127356E-01;-2.704477869E-02;-3.100000136E-02; 3.899194002E-01
7630; 2.784920931E-01;-2.698276751E-02;-3.099999949E-02; 3.885843754E-01
7660; 2.799717784E-01;-2.692313679E-02;-3.099999949E-02; 3.867928684E-01
7697; 2.814517319E-01;-2.686662227E-02;-3.099999949E-02; 3.816435933E-01
7728; 2.829320431E-01;-2.681365795E-02;-3.099999949E-02; 3.748398721E-01
7751; 2.844126225E-01;-2.676386759E-02;-3.099999949E-02; 3.662088513E-01
7778; 2.858934402E-01;-2.671674825E-02;-3.099999949E-02; 3.572767675E-01
7780; 2.859597802E-01;-2.671473473E-02;-3.099999949E-02; 3.568376601E-01
7801; 2.873744369E-01;-2.667179704E-02;-3.099999949E-02; 3.474790752E-01
7830; 2.888556719E-01;-2.662850916E-02;-3.099999949E-02; 3.382715881E-01
7854; 2.903371155E-01;-2.658637613E-02;-3.099999949E-02; 3.282549679E-01
7871; 2.918187380E-01;-2.654489130E-02;-3.099999949E-02; 3.188549280E-01
7902; 2.933005393E-01;-2.650354989E-02;-3.099999949E-02; 3.091011345E-01
7922; 2.947825491E-01;-2.646184899E-02;-3.099999949E-02; 2.994236350E-01
7948; 2.962646484E-01;-2.641927637E-02;-3.099999949E-02; 2.904058099E-01
7969; 2.977468669E-01;-2.637533471E-02;-3.099999949E-02; 2.799599469E-01
8001; 2.992292643E-01;-2.632984892E-02;-3.099999949E-02; 2.695834637E-01
8028; 3.007118106E-01;-2.628326043E-02;-3.099999949E-02; 2.570262849E-01
8055; 3.021945357E-01;-2.623606287E-02;-3.099999949E-02; 2.422792315E-01
8078; 3.036773801E-01;-2.618875727E-02;-3.099999949E-02; 2.235416472E-01
8111; 3.051604033E-01;-2.614184283E-02;-3.099999949E-02; 2.021235824E-01
8140; 3.066436350E-01;-2.609581873E-02;-3.100000136E-02; 1.764441282E-01
8168; 3.081270754E-01;-2.605118416E-02;-3.100000136E-02; 1.481382549E-01
8190; 3.096106052E-01;-2.600844018E-02;-3.099999949E-02; 1.172923148E-01
8219; 3.110943735E-01;-2.596808597E-02;-3.099999949E-02; 8.554017544E-02
8238; 3.125783205E-01;-2.593060769E-02;-3.099999949E-02; 5.505870655E-02
8260; 3.140624166E-01;-2.589606307E-02;-3.099999949E-02; 3.204321116E-02
8281; 3.155466616E-01;-2.586405911E-02;-3.099999949E-02; 2.239805274E-02
8296; 3.170310259E-01;-2.583418787E-02;-3.099999949E-02; 2.785900049E-02
8302; 3.173976243E-01;-2.582723647E-02;-3.099999949E-02; 2.943622135E-02
8318; 3.185154498E-01;-2.580603957E-02;-3.099999949E-02; 3.424154595E-02
8338; 3.199999928E-01;-2.577920258E-02;-3.099999949E-02; 4.594921693E-02
8343; 3.203275204E-01;-2.577341720E-02;-3.099999949E-02; 4.274222627E-02
8346; 3.206550777E-01;-2.576767094E-02;-3.099999949E-02; 3.462009132E-02
8351; 3.209826052E-01;-2.576196007E-02;-3.099999949E-02; 3.649777174E-02
8357; 3.213101625E-01;-2.575628087E-02;-3.099999949E-02; 3.743338957E-02
8363; 3.216376901E-01;-2.575062588E-02;-3.099999949E-02; 3.807826713E-02
8369; 3.219652474E-01;-2.574499324E-02;-3.099999949E-02; 3.918670118E-02
8373; 3.222928047E-01;-2.573937736E-02;-3.099999949E-02; 4.022558033E-02
8376; 3.226203620E-01;-2.573377453E-02;-3.099999949E-02; 3.688503057E-02
8382; 3.229479492E-01;-2.572818100E-02;-3.099999949E-02; 3.050870635E-02
8387; 3.232755065E-01;-2.572259121E-02;-3.099999949E-02; 2.448938414E-02
8390; 3.236030936E-01;-2.571699955E-02;-3.099999949E-02; 1.521067508E-02
8393; 3.239306808E-01;-2.571133897E-02;-3.099999949E-02; 8.286068216E-03
8445; 3.281306624E-01;-2.563731000E-02;-3.099999949E-02; 7.543881424E-03
8450; 3.284530938E-01;-2.563129552E-02;-3.099999949E-02; 1.198194735E-02
8453; 3.287755251E-01;-2.562522143E-02;-3.099999949E-02; 2.191543765E-02
8457; 3.290979564E-01;-2.561909333E-02;-3.099999949E-02; 2.967828698E-02
8464; 3.294203877E-01;-2.561291493E-02;-3.099999949E-02; 2.909047529E-02
8469; 3.297428191E-01;-2.560668811E-02;-3.099999949E-02; 2.221164480E-02
8476; 3.300652802E-01;-2.560041845E-02;-3.099999949E-02; 1.588623226E-02
8481; 3.303877115E-01;-2.559410781E-02;-3.099999949E-02; 1.420864556E-02
8485; 3.307101727E-01;-2.558775991E-02;-3.099999949E-02; 1.588150114E-02
8491; 3.310326040E-01;-2.558138035E-02;-3.099999949E-02; 1.582394540E-02
8494; 3.313550651E-01;-2.557496913E-02;-3.099999949E-02; 1.348533947E-02
8500; 3.316775262E-01;-2.556853369E-02;-3.099999949E-02; 8.928479627E-03
8502; 3.319999874E-01;-2.556207776E-02;-3.099999949E-02; 8.359909989E-03
8522; 3.334878981E-01;-2.553209476E-02;-3.099999949E-02; 3.122226335E-02
8540; 3.349758983E-01;-2.550207451E-02;-3.099999949E-02; 6.833071262E-02
8562; 3.364639878E-01;-2.547237091E-02;-3.099999949E-02; 9.266918153E-02
8585; 3.379521668E-01;-2.544334158E-02;-3.099999949E-02; 8.262131363E-02
8595; 3.239306808E-01;-2.542792074E-02;-3.099999949E-02; 1.388461329E-02
8604; 3.394404352E-01;-2.541534044E-02;-3.099999949E-02; 5.485416576E-02
8619; 3.409287930E-01;-2.538872696E-02;-3.099999949E-02; 6.730150431E-02
8639; 3.281306624E-01;-2.536446787E-02;-3.099999949E-02; 1.216863282E-02
8643; 3.424172699E-01;-2.536385693E-02;-3.100000136E-02; 6.097023189E-02
8660; 3.439058065E-01;-2.534102090E-02;-3.099999949E-02; 7.513499260E-02
8678; 3.453944623E-01;-2.532020025E-02;-3.099999949E-02; 1.749714613E-01
8694; 3.468831182E-01;-2.530127950E-02;-3.099999949E-02; 2.282784879E-01
8708; 3.483718932E-01;-2.528414503E-02;-3.100000136E-02; 5.185908079E-01
8720; 3.498607278E-01;-2.526868507E-02;-3.099999949E-02; 1.393933773E+00
8727; 3.513495922E-01;-2.525478601E-02;-3.099999949E-02; 1.945954323E+00
8737; 3.528385460E-01;-2.524233423E-02;-3.099999949E-02; 1.706856370E+00
8746; 3.543275297E-01;-2.523121610E-02;-3.099999949E-02; 9.995123148E-01
8756; 3.558165431E-01;-2.522131801E-02;-3.099999949E-02; 6.457344890E-01
8762; 3.573056161E-01;-2.521252446E-02;-3.099999949E-02; 8.395371437E-01
8766; 3.587947488E-01;-2.520472556E-02;-3.099999949E-02; 7.831590176E-01
8772; 3.602839112E-01;-2.519780584E-02;-3.099999949E-02; 6.541541815E-01
8778; 3.617731035E-01;-2.519165166E-02;-3.100000136E-02; 6.646550298E-01
8784; 3.632623553E-01;-2.518614940E-02;-3.099999763E-02; 7.628739476E-01
8787; 3.647516370E-01;-2.518118545E-02;-3.099999949E-02; 8.529911637E-01
8793; 3.662409484E-01;-2.517664805E-02;-3.099999949E-02; 8.822326660E-01
8796; 3.677302897E-01;-2.517241985E-02;-3.099999949E-02; 8.723492622E-01
8799; 3.692196906E-01;-2.516838908E-02;-3.099999949E-02; 8.721218705E-01
8802; 3.707090914E-01;-2.516444400E-02;-3.099999949E-02; 8.817429543E-01
8807; 3.721985221E-01;-2.516046725E-02;-3.099999949E-02; 9.017221928E-01
8813; 3.736879528E-01;-2.515634894E-02;-3.100000136E-02; 9.596923590E-01
8818; 3.751774430E-01;-2.515197173E-02;-3.099999949E-02; 1.077612758E+00
8821; 3.766669333E-01;-2.514722385E-02;-3.099999949E-02; 1.145944595E+00
8826; 3.239306808E-01;-2.514450438E-02;-3.099999949E-02; 2.775218338E-02
8828; 3.781564236E-01;-2.514199167E-02;-3.099999949E-02; 1.033203721E+00
8831; 3.796459436E-01;-2.513616160E-02;-3.099999949E-02; 8.760777712E-01
8840; 3.811354637E-01;-2.512961812E-02;-3.099999949E-02; 8.142939210E-01
8847; 3.826250136E-01;-2.512224950E-02;-3.099999949E-02; 7.608166933E-01
8854; 3.841145337E-01;-2.511394210E-02;-3.099999949E-02; 6.502912641E-01
8862; 3.856040835E-01;-2.510457858E-02;-3.099999949E-02; 5.597284436E-01
8870; 3.870936334E-01;-2.509405091E-02;-3.099999949E-02; 5.256822705E-01
8874; 3.281306624E-01;-2.509162761E-02;-3.099999949E-02; 2.289836854E-02
