nodenumber;    x-coordinate;    y-coordinate;    z-coordinate;skin-friction-coef
2042; 9.510546923E-02;-4.874625430E-02;-3.099999949E-02; 1.173839569E-01
2088; 9.631720185E-02;-4.842541739E-02;-3.099999949E-02; 1.184928939E-01
2102; 9.664337337E-02;-4.834248498E-02;-3.099999949E-02; 1.183605567E-01
2131; 9.753508121E-02;-4.811575636E-02;-3.099999949E-02; 1.180143058E-01
2178; 9.875851870E-02;-4.781427979E-02;-3.099999949E-02; 1.169670820E-01
2221; 9.998669475E-02;-4.751692340E-02;-3.099999949E-02; 1.165806949E-01
2266; 1.012190357E-01;-4.721949622E-02;-3.099999949E-02; 1.177885532E-01
2310; 1.024547145E-01;-4.691779613E-02;-3.099999949E-02; 1.208583936E-01
2358; 1.036931947E-01;-4.660986736E-02;-3.099999949E-02; 1.257215887E-01
2407; 1.049353480E-01;-4.629909247E-02;-3.100000136E-02; 1.313289553E-01
2454; 1.061818674E-01;-4.598980770E-02;-3.099999949E-02; 1.359770149E-01
2500; 1.074334979E-01;-4.568642750E-02;-3.099999949E-02; 1.386363804E-01
2520; 1.079482734E-01;-4.556642845E-02;-3.099999949E-02; 1.388092637E-01
2546; 1.086909473E-01;-4.539331049E-02;-3.099999949E-02; 1.390605271E-01
2593; 1.099544615E-01;-4.511110857E-02;-3.099999949E-02; 1.378384829E-01
2639; 1.112233326E-01;-4.483627900E-02;-3.099999949E-02; 1.364854723E-01
2688; 1.124967262E-01;-4.456498846E-02;-3.099999949E-02; 1.363343298E-01
2732; 1.137741283E-01;-4.429328069E-02;-3.099999949E-02; 1.378231347E-01
2777; 1.150548607E-01;-4.401716962E-02;-3.100000136E-02; 1.415731311E-01
2825; 1.163383946E-01;-4.373485222E-02;-3.099999949E-02; 1.473310888E-01
2878; 1.176252961E-01;-4.344956577E-02;-3.099999949E-02; 1.537462473E-01
2932; 1.189162284E-01;-4.316531122E-02;-3.099999949E-02; 1.595532000E-01
2942; 1.192225069E-01;-4.309932515E-02;-3.099999949E-02; 1.604194939E-01
2978; 1.202118546E-01;-4.288616404E-02;-3.099999949E-02; 1.632173210E-01
3026; 1.215127930E-01;-4.261627048E-02;-3.099999949E-02; 1.643079221E-01
3075; 1.228192821E-01;-4.235780612E-02;-3.099999949E-02; 1.633308828E-01
3120; 1.241308451E-01;-4.210773110E-02;-3.099999949E-02; 1.616233438E-01
3164; 1.254467368E-01;-4.186218232E-02;-3.099999949E-02; 1.608132124E-01
3208; 1.267663389E-01;-4.161720350E-02;-3.100000136E-02; 1.615656167E-01
3260; 1.280889064E-01;-4.136879742E-02;-3.099999949E-02; 1.652491242E-01
3309; 1.294141263E-01;-4.111441970E-02;-3.099999949E-02; 1.718570590E-01
3351; 1.305835694E-01;-4.088762403E-02;-3.099999949E-02; 1.783030629E-01
3362; 1.307422817E-01;-4.085684195E-02;-3.099999949E-02; 1.791793108E-01
3411; 1.320738792E-01;-4.060006514E-02;-3.099999949E-02; 1.856941581E-01
3459; 1.334096491E-01;-4.034808278E-02;-3.099999949E-02; 1.900100410E-01
3511; 1.347500533E-01;-4.010501131E-02;-3.099999949E-02; 1.912246794E-01
3560; 1.360954344E-01;-3.987300396E-02;-3.099999949E-02; 1.896553636E-01
3603; 1.374451667E-01;-3.964915499E-02;-3.099999949E-02; 1.875191331E-01
3652; 1.387986988E-01;-3.942969441E-02;-3.099999949E-02; 1.866270751E-01
3693; 1.401554793E-01;-3.921077400E-02;-3.099999949E-02; 1.877570748E-01
3743; 1.415148228E-01;-3.898854181E-02;-3.099999949E-02; 1.921181083E-01
3766; 1.421478838E-01;-3.888270259E-02;-3.099999949E-02; 1.953958571E-01
3796; 1.428763121E-01;-3.876091540E-02;-3.099999949E-02; 1.991634816E-01
3845; 1.442404836E-01;-3.853071108E-02;-3.099999949E-02; 2.069875449E-01
3894; 1.456077844E-01;-3.830168396E-02;-3.099999949E-02; 2.139381319E-01
3946; 1.469785124E-01;-3.807765245E-02;-3.099999949E-02; 2.181876898E-01
3994; 1.483500302E-01;-3.786287829E-02;-3.100000136E-02; 2.187764645E-01
4042; 1.497255862E-01;-3.765806556E-02;-3.099999949E-02; 2.168257535E-01
4086; 1.511045992E-01;-3.746016696E-02;-3.099999763E-02; 2.147681564E-01
4131; 1.524864584E-01;-3.726568446E-02;-3.099999949E-02; 2.141563743E-01
4178; 1.538707912E-01;-3.707104921E-02;-3.099999949E-02; 2.161337584E-01
4188; 1.542782038E-01;-3.701277450E-02;-3.099999949E-02; 2.177554667E-01
4225; 1.552570909E-01;-3.687275201E-02;-3.099999949E-02; 2.216501981E-01
4275; 1.566450596E-01;-3.667003289E-02;-3.099999949E-02; 2.294505984E-01
4327; 1.580350846E-01;-3.646600991E-02;-3.099999949E-02; 2.376314402E-01
4374; 1.594276875E-01;-3.626410663E-02;-3.099999949E-02; 2.442107499E-01
4423; 1.608231962E-01;-3.606779873E-02;-3.100000136E-02; 2.473116070E-01
4470; 1.622218490E-01;-3.588033840E-02;-3.099999949E-02; 2.468318343E-01
4518; 1.636235416E-01;-3.570144996E-02;-3.099999763E-02; 2.444076985E-01
4557; 1.650280356E-01;-3.552829102E-02;-3.099999949E-02; 2.423438281E-01
4602; 1.664347947E-01;-3.535795584E-02;-3.099999949E-02; 2.416179180E-01
4620; 1.669579148E-01;-3.529466316E-02;-3.099999949E-02; 2.424751818E-01
4651; 1.678434610E-01;-3.518751264E-02;-3.099999949E-02; 2.439408153E-01
4698; 1.692537367E-01;-3.501400352E-02;-3.099999949E-02; 2.495863587E-01
4742; 1.706654280E-01;-3.483623266E-02;-3.099999949E-02; 2.576376498E-01
4793; 1.720787287E-01;-3.465661407E-02;-3.099999949E-02; 2.665062547E-01
4840; 1.734938920E-01;-3.447802737E-02;-3.099999949E-02; 2.739302516E-01
4892; 1.749113798E-01;-3.430333361E-02;-3.099999949E-02; 2.787117362E-01
4932; 1.763313711E-01;-3.413545340E-02;-3.099999949E-02; 2.797931433E-01
4982; 1.777538657E-01;-3.397622332E-02;-3.099999949E-02; 2.776141763E-01
5028; 1.791786551E-01;-3.382377326E-02;-3.099999949E-02; 2.742806375E-01
5053; 1.801671088E-01;-3.372101486E-02;-3.099999949E-02; 2.727676332E-01
5069; 1.806054711E-01;-3.367544711E-02;-3.099999949E-02; 2.720920146E-01
5109; 1.820339561E-01;-3.352859616E-02;-3.099999949E-02; 2.726594806E-01
5158; 1.834637672E-01;-3.338054940E-02;-3.099999949E-02; 2.761642635E-01
5202; 1.848946512E-01;-3.322894871E-02;-3.099999949E-02; 2.824327946E-01
5243; 1.863266826E-01;-3.307453170E-02;-3.099999949E-02; 2.910859585E-01
5287; 1.877600104E-01;-3.291971236E-02;-3.099999949E-02; 2.997304201E-01
5339; 1.891947985E-01;-3.276693076E-02;-3.100000136E-02; 3.056645691E-01
5387; 1.906313002E-01;-3.261863813E-02;-3.099999949E-02; 3.084595203E-01
5430; 1.920697391E-01;-3.247713298E-02;-3.099999949E-02; 3.085679710E-01
5470; 1.935099512E-01;-3.234247491E-02;-3.099999949E-02; 3.059690595E-01
5489; 1.940559745E-01;-3.229347244E-02;-3.099999949E-02; 3.047528565E-01
5513; 1.949517280E-01;-3.221308812E-02;-3.099999949E-02; 3.027784228E-01
5553; 1.963949949E-01;-3.208732605E-02;-3.099999949E-02; 3.006795049E-01
5591; 1.978395134E-01;-3.196355328E-02;-3.099999949E-02; 2.999369800E-01
5634; 1.992851496E-01;-3.184012696E-02;-3.099999949E-02; 3.012031913E-01
5676; 2.007317245E-01;-3.171538934E-02;-3.099999949E-02; 3.048695922E-01
5715; 2.021791190E-01;-3.158772364E-02;-3.099999949E-02; 3.112379313E-01
5762; 2.036272585E-01;-3.145697713E-02;-3.100000136E-02; 3.199433386E-01
5804; 2.050762028E-01;-3.132465482E-02;-3.099999949E-02; 3.287770748E-01
5852; 2.065261304E-01;-3.119236603E-02;-3.099999949E-02; 3.369414508E-01
5897; 2.079771608E-01;-3.106172755E-02;-3.099999949E-02; 3.437030613E-01
5916; 2.087982446E-01;-3.098971397E-02;-3.099999949E-02; 3.458328247E-01
5945; 2.094293982E-01;-3.093435988E-02;-3.099999949E-02; 3.474599421E-01
5986; 2.108828574E-01;-3.081189841E-02;-3.099999949E-02; 3.479953110E-01
6028; 2.123377621E-01;-3.069582209E-02;-3.099999949E-02; 3.461475372E-01
6066; 2.137939632E-01;-3.058585711E-02;-3.099999949E-02; 3.424523175E-01
6104; 2.152512819E-01;-3.048058972E-02;-3.099999949E-02; 3.382321596E-01
6142; 2.167096138E-01;-3.037856705E-02;-3.099999949E-02; 3.349082470E-01
6176; 2.181688696E-01;-3.027833439E-02;-3.099999949E-02; 3.333985806E-01
6215; 2.196288556E-01;-3.017843328E-02;-3.099999949E-02; 3.341979384E-01
6253; 2.210894972E-01;-3.007740714E-02;-3.099999949E-02; 3.374124765E-01
6295; 2.225507051E-01;-2.997386083E-02;-3.099999949E-02; 3.435027897E-01
6335; 2.240124196E-01;-2.986780740E-02;-3.099999949E-02; 3.513049781E-01
6354; 2.247382104E-01;-2.981455810E-02;-3.099999949E-02; 3.553448915E-01
6379; 2.254747152E-01;-2.976052277E-02;-3.099999949E-02; 3.594148159E-01
6420; 2.269376367E-01;-2.965331078E-02;-3.099999949E-02; 3.669714332E-01
6465; 2.284012884E-01;-2.954748645E-02;-3.099999949E-02; 3.724609613E-01
6503; 2.298657745E-01;-2.944436856E-02;-3.099999949E-02; 3.755069375E-01
6543; 2.313310951E-01;-2.934528328E-02;-3.099999949E-02; 3.760204315E-01
6576; 2.327972949E-01;-2.925133891E-02;-3.099999949E-02; 3.738610446E-01
6620; 2.342643738E-01;-2.916220017E-02;-3.099999949E-02; 3.700542450E-01
6648; 2.357321829E-01;-2.907693014E-02;-3.099999949E-02; 3.660225868E-01
6687; 2.372006327E-01;-2.899458632E-02;-3.099999949E-02; 3.627228141E-01
6716; 2.386697233E-01;-2.891422808E-02;-3.100000136E-02; 3.601400256E-01
6753; 2.401393205E-01;-2.883490175E-02;-3.099999763E-02; 3.587470353E-01
6783; 2.416094095E-01;-2.875566296E-02;-3.099999949E-02; 3.590421677E-01
6799; 2.423153222E-01;-2.871721052E-02;-3.099999949E-02; 3.602883220E-01
6822; 2.430799007E-01;-2.867556177E-02;-3.099999949E-02; 3.616398871E-01
6858; 2.445507348E-01;-2.859364264E-02;-3.099999949E-02; 3.663790524E-01
6897; 2.460218668E-01;-2.850935422E-02;-3.099999949E-02; 3.727419674E-01
6932; 2.474933267E-01;-2.842338756E-02;-3.099999949E-02; 3.800118268E-01
6970; 2.489651144E-01;-2.833669074E-02;-3.099999949E-02; 3.872007728E-01
7015; 2.504373491E-01;-2.825020440E-02;-3.099999949E-02; 3.934065998E-01
7052; 2.519100010E-01;-2.816487476E-02;-3.099999949E-02; 3.979832530E-01
7092; 2.533831596E-01;-2.808164805E-02;-3.099999949E-02; 4.008346200E-01
7123; 2.548568249E-01;-2.800147422E-02;-3.099999949E-02; 4.013407230E-01
7164; 2.563310862E-01;-2.792530321E-02;-3.099999949E-02; 3.992436528E-01
7192; 2.578059137E-01;-2.785382979E-02;-3.100000136E-02; 3.950415552E-01
7225; 2.592812777E-01;-2.778657712E-02;-3.099999949E-02; 3.887587488E-01
7258; 2.607570887E-01;-2.772271819E-02;-3.099999949E-02; 3.826962113E-01
7288; 2.621648908E-01;-2.766427398E-02;-3.099999949E-02; 3.783257306E-01
7290; 2.622333765E-01;-2.766142972E-02;-3.099999949E-02; 3.781176805E-01
7314; 2.637100518E-01;-2.760188468E-02;-3.099999949E-02; 3.738992810E-01
7343; 2.651870847E-01;-2.754325606E-02;-3.099999949E-02; 3.706891239E-01
7371; 2.666644454E-01;-2.748471126E-02;-3.099999949E-02; 3.694532514E-01
7399; 2.681420445E-01;-2.742542513E-02;-3.099999949E-02; 3.700890839E-01
7435; 2.696199417E-01;-2.736456320E-02;-3.099999949E-02; 3.725651503E-01
7467; 2.710980177E-01;-2.730177157E-02;-3.099999949E-02; 3.765508533E-01
7496; 2.725763023E-01;-2.723765746E-02;-3.099999949E-02; 3.811489642E-01
7535; 2.740548849E-01;-2.717296220E-02;-3.099999949E-02; 3.855256438E-01
7564; 2.755336761E-01;-2.710842155E-02;-3.099999949E-02; 3.886148930E-01
7602; 2.770127356E-01;-2.704477869E-02;-3.100000136E-02; 3.906671703E-01
7630; 2.784920931E-01;-2.698276751E-02;-3.099999949E-02; 3.891891539E-01
7660; 2.799717784E-01;-2.692313679E-02;-3.099999949E-02; 3.874918520E-01
7697; 2.814517319E-01;-2.686662227E-02;-3.099999949E-02; 3.823087513E-01
7728; 2.829320431E-01;-2.681365795E-02;-3.099999949E-02; 3.755344450E-01
7751; 2.844126225E-01;-2.676386759E-02;-3.099999949E-02; 3.671176732E-01
7778; 2.858934402E-01;-2.671674825E-02;-3.099999949E-02; 3.580993712E-01
7780; 2.859597802E-01;-2.671473473E-02;-3.099999949E-02; 3.576713204E-01
7801; 2.873744369E-01;-2.667179704E-02;-3.099999949E-02; 3.485122025E-01
7830; 2.888556719E-01;-2.662850916E-02;-3.099999949E-02; 3.394993842E-01
7854; 2.903371155E-01;-2.658637613E-02;-3.099999949E-02; 3.293236792E-01
7871; 2.918187380E-01;-2.654489130E-02;-3.099999949E-02; 3.198404908E-01
7902; 2.933005393E-01;-2.650354989E-02;-3.099999949E-02; 3.098911345E-01
7922; 2.947825491E-01;-2.646184899E-02;-3.099999949E-02; 3.003240824E-01
7948; 2.962646484E-01;-2.641927637E-02;-3.099999949E-02; 2.911294997E-01
7969; 2.977468669E-01;-2.637533471E-02;-3.099999949E-02; 2.806456983E-01
8001; 2.992292643E-01;-2.632984892E-02;-3.099999949E-02; 2.706231475E-01
8028; 3.007118106E-01;-2.628326043E-02;-3.099999949E-02; 2.580685019E-01
8055; 3.021945357E-01;-2.623606287E-02;-3.099999949E-02; 2.434132099E-01
8078; 3.036773801E-01;-2.618875727E-02;-3.099999949E-02; 2.254015654E-01
8111; 3.051604033E-01;-2.614184283E-02;-3.099999949E-02; 2.039302588E-01
8140; 3.066436350E-01;-2.609581873E-02;-3.100000136E-02; 1.779564321E-01
8168; 3.081270754E-01;-2.605118416E-02;-3.100000136E-02; 1.498534232E-01
8190; 3.096106052E-01;-2.600844018E-02;-3.099999949E-02; 1.197128445E-01
8219; 3.110943735E-01;-2.596808597E-02;-3.099999949E-02; 8.823674917E-02
8238; 3.125783205E-01;-2.593060769E-02;-3.099999949E-02; 5.751898512E-02
8260; 3.140624166E-01;-2.589606307E-02;-3.099999949E-02; 3.421290964E-02
8281; 3.155466616E-01;-2.586405911E-02;-3.099999949E-02; 2.358428389E-02
8296; 3.170310259E-01;-2.583418787E-02;-3.099999949E-02; 2.799901925E-02
8302; 3.173976243E-01;-2.582723647E-02;-3.099999949E-02; 2.937412262E-02
8318; 3.185154498E-01;-2.580603957E-02;-3.099999949E-02; 3.356652707E-02
8338; 3.199999928E-01;-2.577920258E-02;-3.099999949E-02; 4.402209446E-02
8343; 3.203275204E-01;-2.577341720E-02;-3.099999949E-02; 4.136621580E-02
8346; 3.206550777E-01;-2.576767094E-02;-3.099999949E-02; 3.442423046E-02
8351; 3.209826052E-01;-2.576196007E-02;-3.099999949E-02; 3.635850549E-02
8357; 3.213101625E-01;-2.575628087E-02;-3.099999949E-02; 3.759718686E-02
8363; 3.216376901E-01;-2.575062588E-02;-3.099999949E-02; 3.866026551E-02
8369; 3.219652474E-01;-2.574499324E-02;-3.099999949E-02; 4.002041370E-02
8373; 3.222928047E-01;-2.573937736E-02;-3.099999949E-02; 4.117324576E-02
8376; 3.226203620E-01;-2.573377453E-02;-3.099999949E-02; 3.766886890E-02
8382; 3.229479492E-01;-2.572818100E-02;-3.099999949E-02; 3.131215274E-02
8387; 3.232755065E-01;-2.572259121E-02;-3.099999949E-02; 2.604083717E-02
8390; 3.236030936E-01;-2.571699955E-02;-3.099999949E-02; 1.737767644E-02
8393; 3.239306808E-01;-2.571133897E-02;-3.099999949E-02; 1.036336832E-02
8445; 3.281306624E-01;-2.563731000E-02;-3.099999949E-02; 2.473001182E-02
8450; 3.284530938E-01;-2.563129552E-02;-3.099999949E-02; 2.892749757E-02
8453; 3.287755251E-01;-2.562522143E-02;-3.099999949E-02; 2.888439223E-02
8457; 3.290979564E-01;-2.561909333E-02;-3.099999949E-02; 2.416437864E-02
8464; 3.294203877E-01;-2.561291493E-02;-3.099999949E-02; 2.292615920E-02
8469; 3.297428191E-01;-2.560668811E-02;-3.099999949E-02; 2.481243201E-02
8476; 3.300652802E-01;-2.560041845E-02;-3.099999949E-02; 2.668348700E-02
8481; 3.303877115E-01;-2.559410781E-02;-3.099999949E-02; 2.785792947E-02
8485; 3.307101727E-01;-2.558775991E-02;-3.099999949E-02; 2.954189479E-02
8491; 3.310326040E-01;-2.558138035E-02;-3.099999949E-02; 3.065735288E-02
8494; 3.313550651E-01;-2.557496913E-02;-3.099999949E-02; 3.245534003E-02
8500; 3.316775262E-01;-2.556853369E-02;-3.099999949E-02; 3.591122478E-02
8502; 3.319999874E-01;-2.556207776E-02;-3.099999949E-02; 4.112248868E-02
8522; 3.334878981E-01;-2.553209476E-02;-3.099999949E-02; 5.617375672E-02
8540; 3.349758983E-01;-2.550207451E-02;-3.099999949E-02; 5.854785442E-02
8562; 3.364639878E-01;-2.547237091E-02;-3.099999949E-02; 5.915826932E-02
8585; 3.379521668E-01;-2.544334158E-02;-3.099999949E-02; 9.499048442E-02
8595; 3.239306808E-01;-2.542792074E-02;-3.099999949E-02; 1.606494747E-02
8604; 3.394404352E-01;-2.541534044E-02;-3.099999949E-02; 1.559380889E-01
8619; 3.409287930E-01;-2.538872696E-02;-3.099999949E-02; 1.922237575E-01
8639; 3.281306624E-01;-2.536446787E-02;-3.099999949E-02; 2.723498270E-02
8643; 3.424172699E-01;-2.536385693E-02;-3.100000136E-02; 1.950184703E-01
8660; 3.439058065E-01;-2.534102090E-02;-3.099999949E-02; 2.067573369E-01
8678; 3.453944623E-01;-2.532020025E-02;-3.099999949E-02; 2.606743574E-01
8694; 3.468831182E-01;-2.530127950E-02;-3.099999949E-02; 3.698250055E-01
8708; 3.483718932E-01;-2.528414503E-02;-3.100000136E-02; 4.463811219E-01
8720; 3.498607278E-01;-2.526868507E-02;-3.099999949E-02; 4.446187615E-01
8727; 3.513495922E-01;-2.525478601E-02;-3.099999949E-02; 4.239036441E-01
8737; 3.528385460E-01;-2.524233423E-02;-3.099999949E-02; 3.700096309E-01
8746; 3.543275297E-01;-2.523121610E-02;-3.099999949E-02; 3.541068137E-01
8756; 3.558165431E-01;-2.522131801E-02;-3.099999949E-02; 4.877045155E-01
8762; 3.573056161E-01;-2.521252446E-02;-3.099999949E-02; 5.371004343E-01
8766; 3.587947488E-01;-2.520472556E-02;-3.099999949E-02; 3.647872210E-01
8772; 3.602839112E-01;-2.519780584E-02;-3.099999949E-02; 2.279094309E-01
8778; 3.617731035E-01;-2.519165166E-02;-3.100000136E-02; 1.618225724E-01
8784; 3.632623553E-01;-2.518614940E-02;-3.099999763E-02; 1.249896586E-01
8787; 3.647516370E-01;-2.518118545E-02;-3.099999949E-02; 1.414536834E-01
8793; 3.662409484E-01;-2.517664805E-02;-3.099999949E-02; 2.158520073E-01
8796; 3.677302897E-01;-2.517241985E-02;-3.099999949E-02; 3.682086170E-01
8799; 3.692196906E-01;-2.516838908E-02;-3.099999949E-02; 5.175048113E-01
8802; 3.707090914E-01;-2.516444400E-02;-3.099999949E-02; 6.556724906E-01
8807; 3.721985221E-01;-2.516046725E-02;-3.099999949E-02; 7.816052437E-01
8813; 3.736879528E-01;-2.515634894E-02;-3.100000136E-02; 8.526929021E-01
8818; 3.751774430E-01;-2.515197173E-02;-3.099999949E-02; 8.971356750E-01
8821; 3.766669333E-01;-2.514722385E-02;-3.099999949E-02; 9.425183535E-01
8826; 3.239306808E-01;-2.514450438E-02;-3.099999949E-02; 3.008885123E-02
8828; 3.781564236E-01;-2.514199167E-02;-3.099999949E-02; 9.574344754E-01
8831; 3.796459436E-01;-2.513616160E-02;-3.099999949E-02; 9.049133658E-01
8840; 3.811354637E-01;-2.512961812E-02;-3.099999949E-02; 8.041636944E-01
8847; 3.826250136E-01;-2.512224950E-02;-3.099999949E-02; 6.912348270E-01
8854; 3.841145337E-01;-2.511394210E-02;-3.099999949E-02; 5.858769417E-01
8862; 3.856040835E-01;-2.510457858E-02;-3.099999949E-02; 5.183994174E-01
8870; 3.870936334E-01;-2.509405091E-02;-3.099999949E-02; 4.856105447E-01
8874; 3.281306624E-01;-2.509162761E-02;-3.099999949E-02; 3.045585565E-02
