nodenumber;    x-coordinate;    y-coordinate;    z-coordinate;skin-friction-coef
2826; 1.135574654E-01;-4.433951527E-02;-1.716032871E-11; 1.354240328E-01
2868; 1.148339659E-01;-4.406522587E-02;-3.635523826E-11; 1.385660321E-01
2911; 1.161132231E-01;-4.378465936E-02;-8.104056315E-11; 1.439591944E-01
2956; 1.173956543E-01;-4.350045323E-02;-5.781074924E-11; 1.502104700E-01
3006; 1.186819673E-01;-4.321656376E-02; 5.510438633E-11; 1.560503244E-01
3053; 1.199728027E-01;-4.293701425E-02;-4.594963299E-12; 1.603923142E-01
3096; 1.212687567E-01;-4.266592115E-02;-4.658118335E-11; 1.618793607E-01
3142; 1.225702241E-01;-4.240623116E-02;-2.841653995E-11; 1.608797312E-01
3185; 1.238768175E-01;-4.215562344E-02;-3.162523021E-11; 1.587837636E-01
3223; 1.251877993E-01;-4.191026837E-02; 4.935699072E-11; 1.579802185E-01
3265; 1.265025735E-01;-4.166626185E-02;-3.402211846E-11; 1.589570642E-01
3309; 1.278204173E-01;-4.141966254E-02; 3.345518307E-12; 1.620565355E-01
3355; 1.291408539E-01;-4.116722196E-02;-5.464744976E-12; 1.677009463E-01
3401; 1.304640621E-01;-4.091081396E-02; 6.963627591E-12; 1.748384386E-01
3447; 1.317905486E-01;-4.065436870E-02;-2.654096387E-11; 1.817319095E-01
3493; 1.331210285E-01;-4.040184990E-02; 1.619522572E-11; 1.864933223E-01
3543; 1.344559640E-01;-4.015730321E-02; 2.535028437E-11; 1.881147027E-01
3587; 1.357958019E-01;-3.992376849E-02; 3.848443439E-11; 1.870913059E-01
3630; 1.371400952E-01;-3.969917446E-02; 5.628303379E-12; 1.848092228E-01
3671; 1.384882629E-01;-3.947979212E-02;-5.273618348E-12; 1.835525930E-01
3710; 1.398397386E-01;-3.926182911E-02;-1.780704577E-11; 1.842020750E-01
3755; 1.411938965E-01;-3.904148191E-02; 1.085710341E-11; 1.875915527E-01
3804; 1.425501406E-01;-3.881577775E-02;-8.701692145E-12; 1.941208094E-01
3850; 1.439089328E-01;-3.858665004E-02;-5.686437432E-12; 2.018093467E-01
3894; 1.452706307E-01;-3.835779056E-02;-4.310309054E-12; 2.089794874E-01
3940; 1.466356218E-01;-3.813296184E-02; 2.651406872E-12; 2.137773037E-01
3982; 1.480070502E-01;-3.791552037E-02; 2.781330721E-11; 2.153638750E-01
4030; 1.493825912E-01;-3.770830482E-02;-4.435556089E-12; 2.141117007E-01
4070; 1.507618129E-01;-3.750886396E-02;-4.050065838E-12; 2.116331160E-01
4114; 1.521440148E-01;-3.731371835E-02;-1.996451615E-11; 2.105450630E-01
4156; 1.535288692E-01;-3.711930290E-02;-2.130727886E-11; 2.120356858E-01
4198; 1.549158394E-01;-3.692204133E-02; 2.587923625E-11; 2.164339125E-01
4241; 1.563045233E-01;-3.671999648E-02; 1.357846474E-11; 2.237384319E-01
4290; 1.576951742E-01;-3.651580215E-02; 5.704950401E-12; 2.320467234E-01
4334; 1.590883434E-01;-3.631288558E-02;-2.476174821E-11; 2.390243113E-01
4379; 1.604843587E-01;-3.611471504E-02; 1.908930999E-11; 2.431553155E-01
4422; 1.618835330E-01;-3.592475504E-02;-3.282794869E-11; 2.436290532E-01
4464; 1.632858813E-01;-3.574387729E-02;-1.412305169E-11; 2.412189096E-01
4506; 1.646911353E-01;-3.556943312E-02;-2.655470635E-11; 2.383294255E-01
4542; 1.660988182E-01;-3.539851308E-02; 1.583017051E-11; 2.375264615E-01
4587; 1.675085127E-01;-3.522819281E-02;-7.448678827E-12; 2.391903549E-01
4629; 1.689199358E-01;-3.505548090E-02;-7.590546247E-12; 2.435250878E-01
4671; 1.703328341E-01;-3.487836570E-02;-5.639374384E-12; 2.511041164E-01
4716; 1.717473119E-01;-3.469872847E-02;-7.164768778E-12; 2.600896060E-01
4762; 1.731636375E-01;-3.451943770E-02; 9.933505407E-12; 2.677073479E-01
4805; 1.745822430E-01;-3.434337303E-02;-7.947642544E-12; 2.728363872E-01
4844; 1.760033220E-01;-3.417345136E-02; 6.514927486E-13; 2.749355733E-01
4887; 1.774270386E-01;-3.401209414E-02; 2.588337183E-11; 2.734901011E-01
4933; 1.788530946E-01;-3.385812789E-02; 6.150410042E-12; 2.703591585E-01
4971; 1.802813262E-01;-3.370890021E-02;-1.435592964E-11; 2.680053115E-01
5006; 1.817113459E-01;-3.356175870E-02;-1.277492695E-11; 2.676028907E-01
5047; 1.831427962E-01;-3.341401368E-02;-1.675944106E-11; 2.704658210E-01
5090; 1.845754087E-01;-3.326309100E-02;-1.021775026E-11; 2.764272392E-01
5133; 1.860091984E-01;-3.310887516E-02;-6.716918688E-12; 2.844506204E-01
5170; 1.874442399E-01;-3.295371309E-02;-3.473700494E-12; 2.932336926E-01
5214; 1.888807565E-01;-3.280005604E-02;-2.401581017E-11; 2.997640371E-01
5256; 1.903190166E-01;-3.265035525E-02;-8.067851942E-12; 3.031481206E-01
5297; 1.917591989E-01;-3.250703588E-02; 5.620958560E-12; 3.039315641E-01
5341; 1.932012439E-01;-3.237082809E-02; 3.616343336E-12; 3.014290631E-01
5375; 1.946449429E-01;-3.224024922E-02;-1.413164377E-11; 2.983031571E-01
5412; 1.960902065E-01;-3.211365268E-02;-1.155298079E-12; 2.962419391E-01
5450; 1.975368261E-01;-3.198939934E-02; 8.257813704E-12; 2.951164842E-01
5486; 1.989845783E-01;-3.186583146E-02;-1.719720373E-11; 2.959870100E-01
5522; 2.004333884E-01;-3.174129501E-02; 1.174172738E-12; 2.991775572E-01
5560; 2.018830776E-01;-3.161412477E-02;-7.777292699E-12; 3.050181866E-01
5603; 2.033335418E-01;-3.148366511E-02; 1.203963838E-11; 3.131655455E-01
5642; 2.047848403E-01;-3.135130182E-02;-1.435762099E-12; 3.220217228E-01
5683; 2.062371373E-01;-3.121864609E-02; 8.621318937E-12; 3.302093148E-01
5726; 2.076905668E-01;-3.108731657E-02; 3.022262995E-12; 3.369304538E-01
5771; 2.091451734E-01;-3.095894307E-02;-1.297678978E-12; 3.413599432E-01
5808; 2.106010914E-01;-3.083517030E-02; 3.438281777E-12; 3.429604471E-01
5847; 2.120584399E-01;-3.071758151E-02;-5.899513517E-12; 3.413280547E-01
5878; 2.135171890E-01;-3.060634620E-02; 2.139946206E-12; 3.376713991E-01
5916; 2.149771005E-01;-3.050009720E-02; 4.822586774E-12; 3.340243697E-01
5954; 2.164380997E-01;-3.039737791E-02; 4.391946876E-12; 3.306026459E-01
5984; 2.179000676E-01;-3.029672429E-02; 3.853549424E-12; 3.286116719E-01
6016; 2.193628550E-01;-3.019667231E-02;-2.121343899E-12; 3.289582431E-01
6052; 2.208263427E-01;-3.009575419E-02;-3.832275643E-12; 3.317073584E-01
6091; 2.222904563E-01;-2.999251522E-02;-5.122265459E-12; 3.370153904E-01
6125; 2.237551063E-01;-2.988660149E-02; 9.242201622E-12; 3.442148864E-01
6167; 2.252203673E-01;-2.977921069E-02;-6.678912631E-12; 3.523874879E-01
6204; 2.266862839E-01;-2.967166714E-02; 3.055948723E-12; 3.600778580E-01
6242; 2.281529605E-01;-2.956528403E-02; 5.209064083E-12; 3.658645153E-01
6280; 2.296204716E-01;-2.946139127E-02;-5.258717073E-12; 3.693085015E-01
6315; 2.310888618E-01;-2.936132252E-02;-1.355695070E-12; 3.703072071E-01
6352; 2.325581610E-01;-2.926630341E-02; 3.612998789E-12; 3.684440851E-01
6385; 2.340283841E-01;-2.917624824E-02;-6.040480616E-13; 3.650403619E-01
6412; 2.354994118E-01;-2.909022942E-02; 6.488594384E-13; 3.611612916E-01
6448; 2.369711250E-01;-2.900729887E-02; 9.145045832E-13; 3.577309549E-01
6476; 2.384434938E-01;-2.892650850E-02;-1.057844090E-11; 3.550492823E-01
6511; 2.399164587E-01;-2.884690091E-02;-8.452209418E-12; 3.534934223E-01
6536; 2.413899302E-01;-2.876752429E-02; 1.586338699E-12; 3.538194001E-01
6575; 2.428638339E-01;-2.868741937E-02;-1.434534349E-12; 3.559327722E-01
6603; 2.443381548E-01;-2.860563062E-02; 3.176633869E-12; 3.601659536E-01
6639; 2.458127886E-01;-2.852145582E-02;-4.310271758E-12; 3.663039804E-01
6674; 2.472877949E-01;-2.843546122E-02; 5.506071727E-12; 3.733344674E-01
6707; 2.487631440E-01;-2.834859490E-02;-4.471264071E-12; 3.805512190E-01
6745; 2.502389550E-01;-2.826181240E-02; 2.329529365E-12; 3.867065310E-01
6778; 2.517152131E-01;-2.817605995E-02; 2.707524309E-12; 3.911187649E-01
6815; 2.531920373E-01;-2.809229493E-02; 2.489945533E-12; 3.940695226E-01
6850; 2.546693385E-01;-2.801147103E-02;-5.786213522E-13; 3.948803246E-01
6881; 2.561472952E-01;-2.793454565E-02; 2.066038313E-13; 3.935466707E-01
6915; 2.576258779E-01;-2.786231227E-02; 1.558891471E-12; 3.897437751E-01
6941; 2.591049671E-01;-2.779441699E-02;-1.266133032E-12; 3.842565417E-01
6970; 2.605846226E-01;-2.773003280E-02; 1.157428537E-12; 3.790557683E-01
6997; 2.620647252E-01;-2.766832896E-02;-1.292236283E-12; 3.741070330E-01
7023; 2.635452449E-01;-2.760846913E-02; 1.997721433E-12; 3.692759871E-01
7048; 2.650261819E-01;-2.754962258E-02;-1.482191540E-12; 3.657380939E-01
7078; 2.665074766E-01;-2.749095298E-02; 3.935199389E-12; 3.641644716E-01
7103; 2.679890692E-01;-2.743162215E-02;-3.718258340E-13; 3.643587232E-01
7133; 2.694709599E-01;-2.737079374E-02; 4.084817554E-12; 3.665957153E-01
7156; 2.709530294E-01;-2.730800025E-02;-2.434919670E-12; 3.704935908E-01
7189; 2.724353969E-01;-2.724380419E-02; 6.485669207E-13; 3.747902215E-01
7221; 2.739180326E-01;-2.717895433E-02; 8.785878925E-13; 3.790494800E-01
7253; 2.754009068E-01;-2.711418830E-02;-1.141102837E-12; 3.821381330E-01
7289; 2.768841088E-01;-2.705025673E-02; 4.988587668E-14; 3.843411803E-01
7315; 2.783676386E-01;-2.698790468E-02;-2.056286998E-12; 3.832418621E-01
7343; 2.798514366E-01;-2.692787722E-02;-2.424988379E-13; 3.815769255E-01
7372; 2.813356221E-01;-2.687092684E-02;-8.452189686E-13; 3.766891062E-01
7401; 2.828201354E-01;-2.681754529E-02;-2.015522081E-13; 3.698228896E-01
7422; 2.843049467E-01;-2.676739171E-02;-5.818956428E-14; 3.613532484E-01
7448; 2.857899964E-01;-2.671996318E-02;-9.989075539E-13; 3.526506722E-01
7473; 2.872753143E-01;-2.667474933E-02; 8.059252050E-13; 3.429330289E-01
7494; 2.887608409E-01;-2.663123794E-02; 1.174158427E-14; 3.338626027E-01
7513; 2.902466357E-01;-2.658892609E-02; 1.194363185E-12; 3.242020309E-01
7539; 2.917325795E-01;-2.654729225E-02; 8.608435145E-14; 3.152038455E-01
7559; 2.932187617E-01;-2.650583535E-02; 3.133883669E-13; 3.048677742E-01
7579; 2.947051525E-01;-2.646404319E-02; 7.009407161E-13; 2.957487404E-01
7607; 2.961916924E-01;-2.642139979E-02;-5.970238410E-13; 2.866649032E-01
7629; 2.976783514E-01;-2.637740225E-02; 3.337963586E-13; 2.763680816E-01
7650; 2.991651893E-01;-2.633184381E-02; 1.011309743E-12; 2.669898868E-01
7681; 3.006522059E-01;-2.628514916E-02; 2.110659737E-14; 2.539341450E-01
7702; 3.021394014E-01;-2.623782307E-02;-4.497427821E-13; 2.392766625E-01
7734; 3.036267757E-01;-2.619036846E-02;-8.317798490E-14; 2.216751277E-01
7756; 3.051143289E-01;-2.614329010E-02; 3.370669358E-13; 2.011956722E-01
7784; 3.066020906E-01;-2.609709091E-02;-1.703039099E-11; 1.763133556E-01
7809; 3.080900609E-01;-2.605227567E-02; 4.484911054E-11; 1.485522687E-01
7833; 3.095782101E-01;-2.600935102E-02;-2.307556923E-12; 1.176456138E-01
7858; 3.110665381E-01;-2.596881799E-02; 3.300712481E-11; 8.580824733E-02
7874; 3.125551045E-01;-2.593117207E-02; 2.331757010E-11; 5.462382361E-02
7897; 3.140438199E-01;-2.589647844E-02; 6.485512127E-11; 2.605236508E-02
7916; 3.155326843E-01;-2.586434968E-02; 4.721880525E-11; 9.430449456E-03
7937; 3.170216680E-01;-2.583437040E-02;-2.837033386E-11; 1.445612591E-02
103199; 3.185108006E-01;-2.580612712E-02; 5.333411082E-07; 2.397733554E-02
7968; 3.199999928E-01;-2.577920258E-02; 6.938893904E-17; 3.596435115E-02
7971; 3.203275204E-01;-2.577341720E-02;-2.402765487E-11; 3.244794905E-02
7976; 3.206550777E-01;-2.576767094E-02;-4.777435392E-11; 2.468695492E-02
7979; 3.209826052E-01;-2.576196007E-02;-7.128969637E-11; 2.661737800E-02
7987; 3.213101625E-01;-2.575628087E-02;-9.461031958E-11; 2.782332897E-02
7992; 3.216376901E-01;-2.575062588E-02;-1.177603293E-10; 2.897534147E-02
7996; 3.219652474E-01;-2.574499324E-02;-1.407515771E-10; 3.066241927E-02
7998; 3.222928047E-01;-2.573937736E-02;-1.635843683E-10; 3.178485110E-02
8004; 3.226203620E-01;-2.573377453E-02;-1.862479060E-10; 2.767901309E-02
8007; 3.229479492E-01;-2.572818100E-02;-2.087204715E-10; 2.118946612E-02
8013; 3.232755065E-01;-2.572259121E-02;-2.309705205E-10; 1.618943736E-02
8017; 3.236030936E-01;-2.571699955E-02;-2.529564336E-10; 9.081577882E-03
8020; 3.239306808E-01;-2.571127191E-02;-6.663392060E-09; 3.806991503E-03
8068; 3.281306624E-01;-2.563731000E-02;-4.334033132E-14; 1.897938177E-02
8070; 3.284530938E-01;-2.563129552E-02; 4.101507745E-10; 2.920279466E-02
8075; 3.287755251E-01;-2.562522143E-02; 4.101551876E-10; 4.802628234E-02
8080; 3.290979564E-01;-2.561909333E-02; 4.101615159E-10; 6.632617116E-02
8085; 3.294203877E-01;-2.561291493E-02; 4.101675666E-10; 7.339916378E-02
8091; 3.297428191E-01;-2.560668811E-02; 4.101719520E-10; 6.340842694E-02
8097; 3.300652802E-01;-2.560041845E-02; 4.101735063E-10; 4.589147493E-02
8099; 3.303877115E-01;-2.559410781E-02; 4.101720630E-10; 3.026164696E-02
8103; 3.307101727E-01;-2.558775991E-02; 4.101678441E-10; 1.871689036E-02
8110; 3.310326040E-01;-2.558138035E-02; 4.101617379E-10; 1.077224873E-02
8114; 3.313550651E-01;-2.557496913E-02; 4.101552986E-10; 8.850555867E-03
8118; 3.316775262E-01;-2.556853369E-02; 4.101506912E-10; 1.673423871E-02
8123; 3.319999874E-01;-2.556207590E-02; 1.942890293E-16; 2.424073219E-02
8138; 3.334878981E-01;-2.553209476E-02; 3.856139852E-10; 3.770931065E-02
8162; 3.349758983E-01;-2.550207451E-02; 3.763326872E-10; 6.755656749E-02
8183; 3.364639878E-01;-2.547237091E-02; 3.670472537E-10; 1.219373271E-01
8200; 3.379521668E-01;-2.544334158E-02; 3.577045882E-10; 1.497025341E-01
8210; 3.239306808E-01;-2.542786486E-02;-5.711478845E-09; 7.930619642E-03
8214; 3.394404352E-01;-2.541534044E-02;-4.672640053E-11; 1.556233317E-01
8232; 3.409287930E-01;-2.538872696E-02; 3.388243575E-10; 1.960347742E-01
8253; 3.281306624E-01;-2.536446787E-02;-3.705369345E-14; 2.619677968E-02
8255; 3.424172401E-01;-2.536385693E-02; 3.293445794E-10; 1.789933592E-01
8272; 3.439058065E-01;-2.534102090E-02; 3.199697174E-10; 1.166812629E-01
8287; 3.453944325E-01;-2.532020025E-02; 3.107948621E-10; 1.057690158E-01
8299; 3.468831182E-01;-2.530127950E-02;-9.324514771E-11; 2.158284932E-01
8311; 3.483718932E-01;-2.528414503E-02; 2.933882026E-10; 5.305126905E-01
8326; 3.498607278E-01;-2.526868507E-02; 2.854172731E-10; 7.492774725E-01
8335; 3.513495922E-01;-2.525478601E-02; 2.753113293E-10; 7.701629400E-01
8346; 3.528385460E-01;-2.524233423E-02; 2.641590835E-10; 8.095665574E-01
8349; 3.543275297E-01;-2.523121610E-02; 2.528463827E-10; 7.932149172E-01
8361; 3.558165431E-01;-2.522131801E-02; 2.420355583E-10; 7.160876393E-01
8368; 3.573056161E-01;-2.521252446E-02; 2.321449977E-10; 6.597908735E-01
8375; 3.587947488E-01;-2.520472556E-02; 2.233286472E-10; 5.865436792E-01
8378; 3.602839112E-01;-2.519780584E-02; 2.154556256E-10; 3.961839676E-01
8387; 3.617731035E-01;-2.519165166E-02; 2.080895317E-10; 2.786544561E-01
8390; 3.632623553E-01;-2.518614940E-02; 2.004681560E-10; 3.506085575E-01
8392; 3.647516370E-01;-2.518118545E-02; 1.788893755E-10; 4.220041037E-01
8395; 3.662409484E-01;-2.517664805E-02; 8.679079677E-11; 4.277499914E-01
8402; 3.677302897E-01;-2.517241985E-02;-5.989751750E-11; 3.862822652E-01
8403; 3.692196906E-01;-2.516838908E-02;-2.379914599E-10; 3.363580406E-01
8408; 3.707090914E-01;-2.516444400E-02;-4.278017385E-10; 3.052947819E-01
8413; 3.721985221E-01;-2.516046725E-02;-6.129720620E-10; 2.809834480E-01
8419; 3.736879528E-01;-2.515634894E-02;-7.803170887E-10; 2.478621751E-01
8424; 3.751774430E-01;-2.515197173E-02;-9.196605144E-10; 2.441893220E-01
8427; 3.766669333E-01;-2.514722385E-02;-1.023672258E-09; 2.597828507E-01
8429; 3.239306808E-01;-2.514445782E-02;-4.759565631E-09; 1.999124326E-02
8433; 3.781564236E-01;-2.514199167E-02;-1.087706480E-09; 2.851881683E-01
8435; 3.796459436E-01;-2.513616160E-02;-1.109638381E-09; 4.124981463E-01
8443; 3.811354637E-01;-2.512961812E-02;-1.089702550E-09; 6.546345949E-01
8450; 3.826250136E-01;-2.512224950E-02;-1.030329266E-09; 9.506306052E-01
8456; 3.841145337E-01;-2.511394210E-02;-9.359826247E-10; 1.214625955E+00
8465; 3.856040835E-01;-2.510457858E-02;-8.129973361E-10; 1.202626467E+00
8472; 3.870936334E-01;-2.509405091E-02;-6.694165222E-10; 9.099708796E-01
8474; 3.281306624E-01;-2.509162761E-02;-3.091971124E-14; 4.441148415E-02
8483; 3.885831535E-01;-2.508223988E-02;-5.148281801E-10; 6.715373993E-01
8491; 3.900726736E-01;-2.506903559E-02;-3.602028675E-10; 5.952652097E-01
8506; 3.915621936E-01;-2.505432256E-02;-2.177305419E-10; 5.662996173E-01
8523; 3.930517137E-01;-2.503798716E-02;-1.006577321E-10; 5.457965136E-01
8534; 3.945412040E-01;-2.501991577E-02;-2.312403047E-11; 5.360934734E-01
8923; 9.467809796E-01;-2.499999478E-02; 3.469446952E-16; 7.212236524E-01
8959; 1.000805140E+00;-2.499999478E-02; 3.885780586E-16; 7.208299637E-01
8958; 9.993044734E-01;-2.499999478E-02; 3.885780586E-16; 7.188121676E-01
8922; 9.452803135E-01;-2.499999478E-02; 3.469446952E-16; 7.132756114E-01
8924; 9.482817054E-01;-2.499999478E-02; 3.608224830E-16; 7.096060514E-01
8921; 9.437796474E-01;-2.499999478E-02; 3.469446952E-16; 6.943407059E-01
8960; 1.002305865E+00;-2.499999478E-02; 4.024558464E-16; 6.846398711E-01
8957; 9.978038073E-01;-2.499999478E-02; 3.885780586E-16; 6.826019883E-01
8925; 9.497823715E-01;-2.499999478E-02; 3.469446952E-16; 6.776706576E-01
8920; 9.422789812E-01;-2.499999478E-02; 3.469446952E-16; 6.727057099E-01
8919; 9.407783151E-01;-2.499999478E-02; 3.400058013E-16; 6.556717157E-01
8918; 9.392776489E-01;-2.499999478E-02; 3.469446952E-16; 6.424095631E-01
8926; 9.512830377E-01;-2.499999478E-02; 3.608224830E-16; 6.335824132E-01
8956; 9.963031411E-01;-2.499999478E-02; 3.885780586E-16; 6.305428147E-01
