nodenumber;    x-coordinate;    y-coordinate;    z-coordinate;skin-friction-coef
32; 3.000000119E-01;-1.924225129E-02;-6.517192721E-02; 4.219592214E-01
13919; 3.000000119E-01;-1.892932877E-02; 6.517191231E-02; 4.233022630E-01
33; 3.000000119E-01;-1.892560720E-02;-6.517191976E-02; 4.241042137E-01
13920; 3.000000119E-01;-1.860639639E-02; 6.517190486E-02; 4.252952337E-01
34; 3.000000119E-01;-1.860254072E-02;-6.517192721E-02; 4.260913134E-01
13921; 3.000000119E-01;-1.827690750E-02; 6.517191231E-02; 4.272013307E-01
35; 3.000000119E-01;-1.827291586E-02;-6.517192721E-02; 4.279612303E-01
13922; 3.000000119E-01;-1.794073172E-02; 6.517191231E-02; 4.289899468E-01
36; 3.000000119E-01;-1.793660410E-02;-6.517192721E-02; 4.297401607E-01
13923; 3.000000119E-01;-1.759773120E-02; 6.517191231E-02; 4.306595027E-01
37; 3.000000119E-01;-1.759346947E-02;-6.517192721E-02; 4.314542413E-01
13924; 3.000000119E-01;-1.724776998E-02; 6.517191231E-02; 4.322627187E-01
38; 3.000000119E-01;-1.724336855E-02;-6.517192721E-02; 4.330844283E-01
13925; 3.000000119E-01;-1.689070463E-02; 6.517191231E-02; 4.338644743E-01
39; 3.000000119E-01;-1.688616909E-02;-6.517191976E-02; 4.345783591E-01
13926; 3.000000119E-01;-1.652638987E-02; 6.517191231E-02; 4.354959130E-01
40; 3.000000119E-01;-1.652172022E-02;-6.517192721E-02; 4.359856844E-01
13927; 3.000000119E-01;-1.615468040E-02; 6.517191231E-02; 4.371668696E-01
41; 3.000000119E-01;-1.614987478E-02;-6.517192721E-02; 4.374380708E-01
13928; 3.000000119E-01;-1.577542908E-02; 6.517191231E-02; 4.388675094E-01
42; 3.000000119E-01;-1.577048749E-02;-6.517191976E-02; 4.390032291E-01
13929; 3.000000119E-01;-1.538847573E-02; 6.517191231E-02; 4.405337572E-01
43; 3.000000119E-01;-1.538340095E-02;-6.517192721E-02; 4.406545460E-01
13930; 3.000000119E-01;-1.499367040E-02; 6.517191231E-02; 4.421616793E-01
44; 3.000000119E-01;-1.498846151E-02;-6.517192721E-02; 4.422923923E-01
13931; 3.000000119E-01;-1.459084917E-02; 6.517191231E-02; 4.437441826E-01
45; 3.000000119E-01;-1.458550710E-02;-6.517192721E-02; 4.438359737E-01
13932; 3.000000119E-01;-1.417985279E-02; 6.517191231E-02; 4.452319145E-01
46; 3.000000119E-01;-1.417437848E-02;-6.517192721E-02; 4.452959299E-01
13933; 3.000000119E-01;-1.376051269E-02; 6.517191231E-02; 4.466275275E-01
13956; 3.000000119E-01;-1.375986612E-03; 6.517192721E-02; 4.775920510E-01
47; 3.000000119E-01;-1.375490800E-02;-6.517192721E-02; 4.467167258E-01
70; 3.000000119E-01;-1.368294586E-03;-6.517192721E-02; 4.765111804E-01
13934; 3.000000119E-01;-1.333266031E-02; 6.517191231E-02; 4.480103850E-01
48; 3.000000119E-01;-1.332692709E-02;-6.517192721E-02; 4.481466413E-01
13935; 3.000000119E-01;-1.289612334E-02; 6.517191231E-02; 4.494420290E-01
49; 3.000000119E-01;-1.289026253E-02;-6.517192721E-02; 4.496206641E-01
13936; 3.000000119E-01;-1.245072484E-02; 6.517191976E-02; 4.508904219E-01
50; 3.000000119E-01;-1.244473830E-02;-6.517191976E-02; 4.511516988E-01
13937; 3.000000119E-01;-1.199628506E-02; 6.517191231E-02; 4.523489773E-01
51; 3.000000119E-01;-1.199017372E-02;-6.517192721E-02; 4.526926279E-01
13938; 3.000000119E-01;-1.153262053E-02; 6.517191976E-02; 4.538162351E-01
52; 3.000000119E-01;-1.152638812E-02;-6.517192721E-02; 4.542038441E-01
13939; 3.000000119E-01;-1.105954405E-02; 6.517191976E-02; 4.552458525E-01
53; 3.000000119E-01;-1.105319243E-02;-6.517191976E-02; 4.556954801E-01
13940; 3.000000119E-01;-1.057686377E-02; 6.517191231E-02; 4.566411674E-01
54; 3.000000119E-01;-1.057039667E-02;-6.517192721E-02; 4.571557641E-01
13941; 3.000000119E-01;-1.008438505E-02; 6.517191976E-02; 4.580439925E-01
55; 3.000000119E-01;-1.007780433E-02;-6.517192721E-02; 4.585750699E-01
